Track Name,Album Name,Artist Name(s),Release Date,Added At,Genres,Duration (ms),Popularity,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Play Count
Boyfriend,Boyfriend,Dove Cameron,2022-02-11,2025-03-20T17:16:41Z,,153000,72,0.345,7.0,-6.543,0.0608,0.232,0.0,0.194,0.232,179.773,3.0,78.0
Breakfast,Alchemical: Volume 1,Dove Cameron,2023-12-01,2025-03-20T17:16:41Z,,148470,65,0.64,2.0,-6.42,0.0411,0.0579,0.0,0.0914,0.486,81.992,4.0,2.0
If Only,Descendants (Original TV Movie Soundtrack),"Dove Cameron,Disney",2015-01-01,2025-03-20T17:16:41Z,,229813,71,0.477,7.0,-5.652,0.0324,0.271,0.0,0.112,0.29,152.062,3.0,1.0
Dream,Dream,"Suzy,BAEKHYUN",2016-01-07,2025-03-20T17:16:41Z,"k-ballad,soundtrack,k-pop",222415,59,0.718,4.0,-9.205,0.14,0.422,0.0,0.0876,0.448,48.973,4.0,2.0
my type,my type,brb.,2020-08-19,2025-03-20T17:16:41Z,,132000,57,0.69,0.0,-8.7,0.0657,0.167,0.000244,0.134,0.789,89.998,4.0,2.0
Redbone,Covers Collection,LAV8,2021-03-12,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",129000,52,0.787,5.0,-11.767,0.074,0.394,0.89,0.109,0.566,77.5,4.0,29.0
Wrecking Ball,Bridgerton Season Two (Covers from the Netflix Series),Midnite String Quartet,2022-03-25,2025-03-20T17:16:41Z,,233771,56,0.243,5.0,-15.512,0.0413,0.947,0.73,0.122,0.145,99.301,4.0,2.0
No Make Up,No Make Up,Zion.T,2015-10-12,2025-03-20T17:16:41Z,"k-rap,k-ballad",189154,57,0.731,9.0,-5.066,0.0556,0.411,0.0,0.217,0.515,92.255,4.0,40.0
MORE,Jack In The Box,j-hope,2022-07-15,2025-03-20T17:16:41Z,"k-pop,k-rap",180022,72,0.783,2.0,-4.864,0.0357,0.00537,0.00209,0.105,0.306,97.031,4.0,2.0
Baby Don’t Stop,NCT 2018 EMPATHY,"NCT,NCT U",2018-03-14,2025-03-20T17:16:41Z,k-pop,183019,59,0.827,8.0,-6.391,0.0744,0.0214,4.13e-06,0.043,0.352,95.999,4.0,5.0
Tempo,DON’T MESS UP MY TEMPO – The 5th Album,EXO,2018-11-02,2025-03-20T17:16:41Z,k-pop,224482,63,0.686,0.0,-4.423,0.1,0.237,0.0,0.0683,0.519,115.944,4.0,8.0
Deja Vu,minisode 3: TOMORROW,TOMORROW X TOGETHER,2024-04-01,2025-03-20T17:16:41Z,k-pop,171427,73,0.357,5.0,-5.339,0.069,0.0811,0.0,0.145,0.238,162.844,4.0,1.0
Your Power,002 (other people's songs),lokash,2022-07-01,2025-03-20T17:16:41Z,lo-fi,224508,42,0.76,9.0,-13.685,0.0358,0.921,0.931,0.095,0.461,121.962,4.0,17.0
GLIMPSE OF US,GLIMPSE OF US,Yedai,2023-01-13,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",250687,26,0.512,8.0,-19.108,0.0317,0.622,0.92,0.221,0.0893,160.072,3.0,21.0
cruel summer,stories,rosarummet,2024-02-02,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",183000,45,0.695,9.0,-13.5,0.0617,0.746,0.915,0.11,0.535,79.995,4.0,11.0
Hold On,Covers Collection (Vol. 4),LAV8,2022-06-17,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",173479,40,0.644,4.0,-14.528,0.0747,0.41,0.878,0.217,0.361,135.03,4.0,13.0
die for you,stories,rosarummet,2024-02-02,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",189572,41,0.805,8.0,-12.283,0.0386,0.439,0.921,0.0811,0.326,152.104,4.0,1.0
I Saw a Ghost,Portals,Miro Mas,2022-11-04,2025-03-20T17:16:41Z,lo-fi,133442,29,0.794,5.0,-11.798,0.356,0.82,0.925,0.093,0.212,82.064,4.0,7.0
POP!,IM NAYEON,NAYEON,2022-06-24,2025-03-20T17:16:41Z,k-pop,168106,71,0.795,2.0,-2.994,0.0542,0.0361,0.0,0.0321,0.356,96.986,4.0,1.0
Numb,I've Seen You Somewhere Before,Miro Mas,2022-05-13,2025-03-20T17:16:41Z,lo-fi,175523,40,0.757,11.0,-14.075,0.0808,0.901,0.904,0.0906,0.596,166.032,4.0,11.0
Waiting For Love,I've Seen You Somewhere Before,Miro Mas,2022-05-13,2025-03-20T17:16:41Z,lo-fi,190440,39,0.739,9.0,-14.853,0.0516,0.941,0.913,0.0742,0.171,123.978,4.0,10.0
Mr. Lonely,Covers Collection (Vol. 2),LAV8,2021-10-01,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",153176,38,0.723,11.0,-11.883,0.0771,0.118,0.809,0.102,0.31,170.02,3.0,11.0
Faded,I've Seen You Somewhere Before,Miro Mas,2022-05-13,2025-03-20T17:16:41Z,lo-fi,187320,41,0.715,8.0,-15.23,0.164,0.92,0.926,0.13,0.377,146.048,4.0,17.0
FANCY,FANCY YOU,TWICE,2019-04-22,2025-03-20T17:16:41Z,k-pop,213880,72,0.697,5.0,-2.15,0.0449,0.0122,0.0,0.627,0.775,132.018,4.0,1.0
Solo,Solo,Myles Smith,2023-11-15,2025-03-20T17:16:41Z,,199756,73,0.586,0.0,-7.993,0.0346,0.715,0.0,0.117,0.365,122.877,4.0,1.0
Love Me Like a Friend,Happy About Everything Else...,Fly By Midnight,2019-11-22,2025-03-20T17:16:41Z,,202266,52,0.713,6.0,-5.57,0.0294,0.0718,0.0,0.0708,0.962,125.052,4.0,4.0
Don't,Don't,VOILÀ,2018-11-09,2025-03-20T17:16:41Z,,166713,28,0.487,2.0,-8.81,0.0505,0.359,0.0,0.14,0.225,101.077,4.0,2.0
Shake It Off,1989,Taylor Swift,2014-10-27,2025-03-20T17:16:41Z,,219200,70,0.647,7.0,-5.414,0.165,0.0561,0.0,0.148,0.943,160.015,4.0,19.0
I Forgot That You Existed,Lover,Taylor Swift,2019-08-23,2025-03-20T17:16:41Z,,170640,70,0.664,5.0,-10.345,0.519,0.298,2.03e-06,0.0812,0.541,92.875,4.0,1.0
Cruel Summer,Lover,Taylor Swift,2019-08-23,2025-03-20T17:16:41Z,,178426,88,0.552,9.0,-5.707,0.157,0.117,2.06e-05,0.105,0.564,169.994,4.0,11.0
Paper Rings,Lover,Taylor Swift,2019-08-23,2025-03-20T17:16:41Z,,222400,76,0.811,9.0,-6.553,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,4.0,1.0
London Boy,Lover,Taylor Swift,2019-08-23,2025-03-20T17:16:41Z,,190240,72,0.695,1.0,-6.639,0.05,0.0246,0.000104,0.133,0.557,157.925,4.0,1.0
Daylight,Lover,Taylor Swift,2019-08-23,2025-03-20T17:16:41Z,,293453,78,0.557,0.0,-9.602,0.0563,0.808,0.000173,0.0772,0.265,149.983,4.0,2.0
wlcm to timbert,wlcm to timbert,timbert,2020-10-16,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",116000,30,0.59,2.0,-15.718,0.0422,0.89,0.92,0.125,0.212,85.984,4.0,6.0
Save Your Tears,My Name Is Spruce,Granlund,2022-06-10,2025-03-20T17:16:41Z,lo-fi,201340,44,0.663,0.0,-9.488,0.0305,0.0339,0.863,0.0993,0.418,97.038,4.0,16.0
My Mind & Me,Portals pt 2,Miro Mas,2023-01-13,2025-03-20T17:16:41Z,lo-fi,158685,43,0.871,9.0,-10.935,0.0738,0.852,0.898,0.0865,0.3,137.103,4.0,14.0
drivers license,drivers license,lokash,2021-05-14,2025-03-20T17:16:41Z,lo-fi,195214,38,0.674,11.0,-16.852,0.0523,0.717,0.912,0.109,0.575,139.98,4.0,7.0
Sorry for Me,Edits,Ricky Montgomery,2022-12-16,2025-03-20T17:16:41Z,,197513,49,0.513,1.0,-7.407,0.0278,0.159,1.5e-05,0.102,0.316,145.147,4.0,29.0
Cabo,Montgomery Ricky,Ricky Montgomery,2016-04-08,2025-03-20T17:16:41Z,,147760,55,0.628,2.0,-4.034,0.0462,0.0625,0.0,0.103,0.962,145.041,4.0,3.0
Talk to You,Edits,Ricky Montgomery,2022-12-16,2025-03-20T17:16:41Z,,214724,59,0.514,2.0,-7.048,0.0287,0.048,0.000218,0.194,0.356,179.934,4.0,78.0
Cabo,Montgomery Ricky,Ricky Montgomery,2016-04-08,2025-03-20T17:16:41Z,,147760,55,0.628,2.0,-4.034,0.0462,0.0625,0.0,0.103,0.962,145.041,4.0,3.0
Thinkin Bout You,001 (other people's songs),lokash,2021-12-17,2025-03-20T17:16:41Z,lo-fi,176769,38,0.786,7.0,-15.63,0.0535,0.881,0.944,0.13,0.532,129.988,4.0,1.0
The First Kiss,About Last Night,Yedai,2022-09-16,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",147200,28,0.689,8.0,-14.567,0.0459,0.764,0.903,0.109,0.24,74.965,4.0,6.0
Yesterday,Covers Collection (Vol. 2),LAV8,2021-10-01,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",120055,39,0.862,0.0,-11.287,0.173,0.191,0.761,0.137,0.534,89.998,4.0,9.0
EARFQUAKE,EARFQUAKE,lokash,2021-05-28,2025-03-20T17:16:41Z,lo-fi,150750,38,0.718,2.0,-13.695,0.0489,0.847,0.883,0.115,0.22,84.006,4.0,9.0
SOUVENIR,SOUVENIR,BUMP OF CHICKEN,2022-09-29,2025-03-20T17:16:41Z,"j-pop,j-rock,anime",264126,59,0.622,2.0,-4.997,0.0413,0.0094,6.48e-06,0.0957,0.96,158.056,4.0,17.0
シンデレラ,シンデレラ,Cidergirl,2021-10-08,2025-03-20T17:16:41Z,"anime,j-pop,j-rock,japanese indie",212310,53,0.572,7.0,-2.617,0.0626,0.0141,0.0,0.315,0.717,129.981,4.0,24.0
Hikare Inochi,Hikare Inochi,Kitri,2021-10-14,2025-03-20T17:16:41Z,anime,322146,40,0.592,2.0,-5.268,0.0311,0.319,4.66e-06,0.137,0.385,102.033,4.0,25.0
solstice,in the clouds,owlh,2022-09-23,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",223000,29,0.691,11.0,-11.417,0.0356,0.731,0.897,0.124,0.525,79.947,3.0,9.0
California Dreamin',Portals pt 2,Miro Mas,2023-01-13,2025-03-20T17:16:41Z,lo-fi,150208,45,0.775,3.0,-13.796,0.121,0.857,0.914,0.231,0.621,84.913,4.0,15.0
Better Now,My Name Is Spruce,Granlund,2022-06-10,2025-03-20T17:16:41Z,lo-fi,200000,42,0.668,10.0,-12.324,0.0529,0.903,0.927,0.11,0.515,144.006,4.0,13.0
One Last Time,Suncovers,owlh,2023-02-24,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",200277,44,0.781,8.0,-17.601,0.0423,0.912,0.941,0.109,0.564,107.999,4.0,17.0
Summertime Sadness,Portals pt 2,Miro Mas,2023-01-13,2025-03-20T17:16:41Z,lo-fi,249999,44,0.752,10.0,-12.089,0.068,0.719,0.854,0.108,0.359,82.014,4.0,18.0
Touch You,アニメ『ヤリチン☆ビッチ部』主題歌「Touch You」,"遠野高志,加島優,矢口恭介,ジミー,百合絢斗,田村唯,明美圭一,糸目幸士郎,鹿谷樹",2018-08-15,2025-03-20T17:16:41Z,anime,206180,62,0.603,8.0,-2.886,0.0487,0.00655,3.04e-06,0.143,0.796,135.028,4.0,25.0
カワキヲアメク,カワキヲアメク,美波,2019-01-30,2025-03-20T17:16:41Z,"anime,j-pop,j-rock",251933,69,0.546,6.0,-4.52,0.0536,0.0148,0.00014,0.185,0.511,129.165,4.0,33.0
Mr. Loverman,Montgomery Ricky,Ricky Montgomery,2016-04-08,2025-03-20T17:16:41Z,,216880,81,0.639,0.0,-6.697,0.0256,0.245,2.43e-05,0.25,0.488,130.033,3.0,7.0
Labyrinth,Labyrinth,"CG5,Fandroid!,Chi-Chi,Caleb Hyles,Dagames,Dawko",2017-12-16,2025-03-20T17:16:41Z,nerdcore,280780,51,0.607,2.0,-2.231,0.0322,0.383,0.0,0.352,0.365,139.992,4.0,3.0
Take Me to Church,Hozier (Expanded Edition),Hozier,2014-09-19,2025-03-20T17:16:41Z,,241693,81,0.566,4.0,-5.303,0.0464,0.634,0.0,0.116,0.437,128.945,4.0,1.0
Hayloft II,Inside (Deluxe),Mother Mother,2022-01-28,2025-03-20T17:16:41Z,,215040,75,0.326,9.0,-4.541,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,4.0,1.0
older,older,Isabel LaRosa,2023-09-15,2025-03-20T17:16:41Z,,137778,77,0.466,3.0,-7.31,0.0348,0.0842,1.55e-06,0.0912,0.418,67.513,4.0,2.0
瞬き,TVアニメ「佐々木と宮野」オープニングテーマ「瞬き」,ミラクルチンパンジー,2022-01-26,2025-03-20T17:16:41Z,anime,240506,39,0.611,4.0,-4.683,0.0485,0.0332,0.0,0.0895,0.894,114.971,4.0,26.0
君のせい,Hell like Heaven,the peggies,2019-02-06,2025-03-20T17:16:41Z,"anime,j-rock,j-pop,japanese indie",263066,55,0.39,4.0,-1.51,0.0812,0.00079,0.00704,0.304,0.557,173.998,4.0,25.0
残響散歌,残響散歌,Aimer,2021-12-06,2025-03-20T17:16:41Z,"anime,j-pop,j-rock",184893,67,0.367,11.0,-4.002,0.091,0.000627,0.0,0.207,0.38,170.863,4.0,34.0
RED,RED,Survive Said The Prophet,2018-12-12,2025-03-20T17:16:41Z,"anime,j-rock",253893,47,0.449,5.0,-4.592,0.0351,0.0165,0.0,0.302,0.423,107.997,4.0,26.0
Snow,Montgomery Ricky,Ricky Montgomery,2016-04-08,2025-03-20T17:16:41Z,,276466,54,0.592,8.0,-5.724,0.0292,0.316,0.0,0.112,0.409,149.95,3.0,5.0
Hurricane,Hamilton (Original Broadway Cast Recording),"Lin-Manuel Miranda,Original Broadway Cast of Hamilton",2015-09-25,2025-03-20T17:16:41Z,musicals,143551,62,0.453,0.0,-7.952,0.309,0.762,0.0,0.0965,0.398,171.289,5.0,10.0
Love Like You (feat. Rebecca Sugar) - End Credits,"Steven Universe, Vol. 1 (Original Soundtrack)","Steven Universe,Rebecca Sugar",2017-06-02,2025-03-20T17:16:41Z,,143629,74,0.591,0.0,-10.098,0.0312,0.879,0.0,0.15,0.292,118.001,3.0,9.0
Pasta,Go The Distance,New Rules,2022-06-03,2025-03-20T17:16:41Z,,177561,35,0.634,1.0,-3.812,0.0505,0.474,0.0,0.0891,0.515,88.765,4.0,19.0
Cheerios & Chocolate Milk,Cheerios & Chocolate Milk,teak,2019-11-01,2025-03-20T17:16:41Z,,214256,29,0.668,11.0,-6.456,0.0953,0.219,0.0,0.0907,0.571,147.933,4.0,31.0
Still into You,Paramore,Paramore,2013-04-05,2025-03-20T17:16:41Z,"pop punk,emo,emo pop",216013,81,0.602,5.0,-3.763,0.044,0.0098,0.0,0.0561,0.765,136.01,4.0,74.0
Indigo,Head In The Clouds II,"88rising,NIKI",2019-10-11,2025-03-20T17:16:41Z,,173473,62,0.819,7.0,-5.612,0.0828,0.0959,1.89e-06,0.263,0.709,144.992,4.0,31.0
The Less I Know The Better,002 (other people's songs),lokash,2022-07-01,2025-03-20T17:16:41Z,lo-fi,215333,49,0.647,9.0,-14.558,0.0271,0.955,0.946,0.131,0.162,114.024,4.0,22.0
Yellow,Covers Collection,LAV8,2021-03-12,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",135000,40,0.586,11.0,-14.813,0.0872,0.294,0.908,0.113,0.169,95.024,4.0,6.0
Trouble,002 (other people's songs),lokash,2022-07-01,2025-03-20T17:16:41Z,lo-fi,280677,44,0.696,7.0,-16.532,0.0435,0.847,0.926,0.11,0.385,125.918,4.0,13.0
Violent Crimes,Feelin' Cute,<3BEAT,2022-05-13,2025-03-20T17:16:41Z,lo-fi,198666,40,0.635,11.0,-19.714,0.0609,0.885,0.88,0.139,0.169,90.005,4.0,11.0
Yummy,Covers Collection,LAV8,2021-03-12,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",149714,39,0.738,5.0,-12.639,0.0651,0.514,0.833,0.0895,0.738,104.995,4.0,23.0
If I Ain't Got You,002 (other people's songs),lokash,2022-07-01,2025-03-20T17:16:41Z,lo-fi,197589,40,0.399,6.0,-19.024,0.061,0.906,0.697,0.134,0.235,119.997,3.0,16.0
Forget Me,Suncovers,owlh,2023-02-24,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",213673,41,0.764,1.0,-9.02,0.0544,0.396,0.927,0.222,0.353,97.991,4.0,5.0
Best Part,Covers Collection (Vol. 4),LAV8,2022-06-17,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",243219,40,0.683,4.0,-12.553,0.123,0.653,0.909,0.192,0.551,79.993,4.0,12.0
Kiss Me More,001 (other people's songs),lokash,2021-12-17,2025-03-20T17:16:41Z,lo-fi,206869,39,0.658,5.0,-11.636,0.0331,0.711,0.875,0.212,0.526,114.985,4.0,13.0
I'm Good (Blue),Suncovers,owlh,2023-02-24,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",176566,50,0.764,4.0,-8.537,0.161,0.634,0.908,0.138,0.253,83.003,4.0,4.0
Jealous,Covers Collection (Vol. 3),LAV8,2022-04-29,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",244543,44,0.708,0.0,-16.025,0.122,0.569,0.892,0.116,0.641,150.01,4.0,18.0
sex money feelings die,My Name Is Spruce,Granlund,2022-06-10,2025-03-20T17:16:41Z,lo-fi,173985,39,0.792,5.0,-14.304,0.0416,0.272,0.893,0.0989,0.107,114.991,3.0,6.0
Intro,002 (other people's songs),lokash,2022-07-01,2025-03-20T17:16:41Z,lo-fi,132000,40,0.82,9.0,-15.076,0.0427,0.83,0.937,0.0979,0.37,91.04,4.0,19.0
Rockstar,Feelin' Cute,<3BEAT,2022-05-13,2025-03-20T17:16:41Z,lo-fi,186315,48,0.688,7.0,-15.6,0.0641,0.29,0.906,0.912,0.118,76.005,4.0,17.0
Feel Good Inc.,Covers Collection (Vol. 4),LAV8,2022-06-17,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",229971,46,0.768,11.0,-14.878,0.174,0.551,0.859,0.111,0.48,130.017,4.0,22.0
Californication,Covers Collection (Vol. 3),LAV8,2022-04-29,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",263059,45,0.659,8.0,-15.618,0.0966,0.51,0.9,0.112,0.558,170.016,4.0,13.0
Daydreamin',Yours Truly,Ariana Grande,2013-01-01,2025-03-20T17:16:41Z,pop,211293,67,0.675,7.0,-6.003,0.0317,0.234,0.0,0.561,0.322,114.051,3.0,20.0
Heartbeats,002 (other people's songs),lokash,2022-07-01,2025-03-20T17:16:41Z,lo-fi,145384,38,0.65,8.0,-11.895,0.153,0.809,0.867,0.108,0.277,155.978,4.0,8.0
Heaven,undercover,owlh,2023-11-24,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",174401,39,0.804,0.0,-6.531,0.0389,0.619,0.878,0.125,0.676,116.972,4.0,18.0
Don't Go Breaking My Heart,Feelin' Cute,<3BEAT,2022-05-13,2025-03-20T17:16:41Z,lo-fi,255272,40,0.57,4.0,-14.23,0.0793,0.285,0.944,0.373,0.242,81.563,4.0,9.0
Killing Me Softly With His Song,My Name Is Spruce,Granlund,2022-06-10,2025-03-20T17:16:41Z,lo-fi,297541,40,0.624,1.0,-16.238,0.0803,0.0354,0.855,0.102,0.25,174.065,4.0,11.0
Lonely,Covers Collection (Vol. 3),LAV8,2022-04-29,2025-03-20T17:16:41Z,"lo-fi,lo-fi beats",197428,40,0.779,0.0,-17.397,0.0802,0.567,0.883,0.279,0.623,140.005,4.0,7.0
"Sugar, We're Goin Down",From Under The Cork Tree,Fall Out Boy,2005-05-03,2025-03-20T17:16:41Z,"emo,pop punk,emo pop",229093,78,0.494,7.0,-4.784,0.0843,0.00579,0.0,0.122,0.574,162.011,4.0,28.0
Sunday,Sunday,Office Hours,2018-12-11,2025-03-20T17:16:41Z,,259919,33,0.801,2.0,-9.158,0.0541,0.184,0.00284,0.219,0.861,132.956,4.0,24.0
Just Friends,Just Friends,Virginia To Vegas,2019-05-24,2025-03-20T17:16:41Z,,168946,53,0.793,7.0,-7.562,0.193,0.156,0.0,0.136,0.794,100.036,4.0,27.0
Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),"Social House,Lil Yachty",2018-06-08,2025-03-20T17:16:41Z,,164640,71,0.769,1.0,-5.339,0.0385,0.66,0.0,0.0914,0.803,96.051,4.0,20.0
Starlight,Starlight,Kuwada,2018-11-30,2025-03-20T17:16:41Z,,184453,30,0.722,3.0,-3.88,0.133,0.252,9.79e-06,0.179,0.73,151.944,4.0,23.0
Darlin',Darlin',tobi lou,2018-04-23,2025-03-20T17:16:41Z,,205090,46,0.866,9.0,-11.009,0.32,0.571,0.0,0.1,0.556,109.976,4.0,17.0
Accidentally In Love,Accidentally In Love,Counting Crows,2004-04-27,2025-03-20T17:16:41Z,,188613,66,0.554,7.0,-3.641,0.0379,0.044,3.61e-06,0.0875,0.812,138.0,4.0,61.0
No Business,No Business,"Kuwada,Tommy Halide",2020-09-15,2025-03-20T17:16:42Z,,201816,21,0.826,3.0,-9.054,0.0324,0.739,3.5e-06,0.104,0.721,96.031,4.0,21.0
Centuries,American Beauty/American Psycho,Fall Out Boy,2015-01-16,2025-03-20T17:16:42Z,"emo,pop punk,emo pop",228360,81,0.393,4.0,-2.868,0.0729,0.00359,0.0,0.102,0.56,176.042,4.0,28.0
My Heart Is Buried in Venice,Montgomery Ricky,Ricky Montgomery,2016-04-08,2025-03-20T17:16:42Z,,184866,62,0.67,11.0,-8.117,0.0273,0.441,8.63e-05,0.0902,0.145,112.011,3.0,84.0
Replay (feat. Flo Rida),Replay,"Iyaz,Flo Rida",2009-12-31,2025-03-20T17:16:42Z,,181640,50,0.741,9.0,-5.135,0.0498,0.174,0.0,0.253,0.157,91.037,4.0,19.0
GELATO,BLACK PONTIAC,"Floyd Fuji,Carneyval",2020-10-22,2025-03-20T17:16:42Z,,124405,47,0.517,11.0,-6.912,0.229,0.0833,0.0,0.115,0.422,88.604,4.0,16.0
Marlboro Nights,Marlboro Nights,Lonely God,2018-06-28,2025-03-20T17:16:42Z,,68522,70,0.466,2.0,-6.635,0.311,0.00237,0.000321,0.332,0.782,175.797,4.0,19.0
Wildest Dreams (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2023-10-26,2025-03-20T17:16:42Z,,220433,75,0.587,8.0,-7.439,0.0598,0.0348,9.95e-05,0.0971,0.539,139.993,4.0,26.0
Anti-Hero,Midnights,Taylor Swift,2022-10-21,2025-03-20T17:16:42Z,,200690,82,0.633,4.0,-6.645,0.062,0.121,2.62e-06,0.161,0.49,96.888,4.0,45.0
Wildest Dreams (Taylor's Version),1989 (Taylor's Version),Taylor Swift,2023-10-26,2025-03-20T17:16:42Z,,220433,75,0.587,8.0,-7.439,0.0598,0.0348,9.95e-05,0.0971,0.539,139.993,4.0,26.0
End Game,reputation,"Taylor Swift,Ed Sheeran,Future",2017-11-10,2025-03-20T17:16:42Z,"soft pop,rap",244826,73,0.649,2.0,-6.237,0.0558,0.00845,0.0,0.108,0.151,159.073,4.0,8.0
Maroon,Midnights,Taylor Swift,2022-10-21,2025-03-20T17:16:42Z,,218270,72,0.655,7.0,-8.29,0.0349,0.0634,1.45e-06,0.0973,0.0384,108.058,4.0,36.0
SUPERBLOOM,SUPERBLOOM,MisterWives,2020-07-24,2025-03-20T17:16:42Z,,213546,55,0.558,8.0,-3.945,0.102,0.191,0.000387,0.328,0.716,170.102,4.0,22.0
Snow,Montgomery Ricky,Ricky Montgomery,2016-04-08,2025-03-20T17:16:42Z,,276466,54,0.592,8.0,-5.724,0.0292,0.316,0.0,0.112,0.409,149.95,3.0,5.0
"Lavender Town, Pt. 1 (feat. DJ Pharris)",tobi lou and the Juice,"tobi lou,DJ Pharris",2018-08-10,2025-03-20T17:16:42Z,,188108,23,0.823,1.0,-9.82,0.211,0.0978,0.0,0.0929,0.163,147.985,4.0,17.0
Vienna,The Stranger (Legacy Edition),Billy Joel,1977,2025-03-20T17:16:42Z,soft rock,214240,81,0.532,10.0,-6.662,0.0343,0.659,0.0,0.0754,0.308,124.936,4.0,6.0
Don't Go Breaking My Heart,Rock Of The Westies,"Elton John,Kiki Dee",1975-10-24,2025-03-20T17:16:42Z,,275440,80,0.729,5.0,-8.824,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,4.0,9.0
My Girl,The Temptations Sing Smokey,The Temptations,1965-03-22,2025-03-20T17:16:42Z,"motown,soul",165000,80,0.574,0.0,-10.739,0.0345,0.636,0.0,0.0961,0.692,104.57,4.0,1.0
Butterflies,,NAYEON,2024-06-14,2025-03-20T17:16:42Z,k-pop,221680,54,0.701,1.0,-3.334,0.166,0.324,0.0,0.0831,0.847,160.008,4.0,17.0
Hotline Bling,I've Seen You Somewhere Before,Miro Mas,2022-05-13,2025-03-20T17:16:42Z,lo-fi,189080,50,0.777,0.0,-14.961,0.0782,0.816,0.926,0.118,0.593,136.053,4.0,21.0
Running Up That Hill (A Deal With God),Portals pt 2,Miro Mas,2023-01-13,2025-03-20T17:16:42Z,lo-fi,267834,48,0.671,10.0,-14.027,0.0453,0.788,0.936,0.0923,0.264,131.914,4.0,13.0
Congratulations,Suncovers,owlh,2023-02-24,2025-03-20T17:16:42Z,"lo-fi,lo-fi beats",213907,45,0.715,6.0,-11.143,0.0308,0.832,0.893,0.109,0.213,118.993,4.0,6.0
Flowers,undercover,owlh,2023-11-24,2025-03-20T17:16:42Z,"lo-fi,lo-fi beats",206756,45,0.887,9.0,-4.792,0.0646,0.0408,0.885,0.0928,0.869,110.994,4.0,5.0
As It Was,003 (other people's songs),lokash,2024-04-12,2025-03-20T17:16:42Z,lo-fi,200860,47,0.722,0.0,-16.569,0.044,0.978,0.967,0.103,0.336,128.05,4.0,7.0
Late Night Talking,Stressed Success,<3BEAT,2024-08-23,2025-03-20T17:16:42Z,lo-fi,217333,41,0.663,10.0,-12.797,0.032,0.494,0.901,0.422,0.605,89.992,4.0,24.0
Pink + White,Covers Collection (Vol. 4),LAV8,2022-06-17,2025-03-20T17:16:42Z,"lo-fi,lo-fi beats",199163,47,0.371,5.0,-18.437,0.0549,0.596,0.689,0.112,0.383,154.949,3.0,11.0
Bad Habits,I've Seen You Somewhere Before,Miro Mas,2022-05-13,2025-03-20T17:16:42Z,lo-fi,191480,42,0.719,3.0,-13.576,0.0742,0.911,0.873,0.149,0.646,174.035,4.0,15.0
Can't Help Falling in Love,Feelin' Cute,<3BEAT,2022-05-13,2025-03-20T17:16:42Z,lo-fi,223014,43,0.507,2.0,-17.482,0.0287,0.955,0.904,0.0876,0.145,68.001,4.0,12.0
I'm Yours,Covers Collection (Vol. 2),LAV8,2021-10-01,2025-03-20T17:16:42Z,"lo-fi,lo-fi beats",189774,41,0.647,5.0,-13.302,0.0555,0.909,0.804,0.104,0.319,154.895,4.0,14.0
Toxic,In The Zone,Britney Spears,2003-11-13,2025-03-20T17:16:42Z,pop,198800,83,0.774,5.0,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,4.0,1.0
Snowman,Everyday Is Christmas (Deluxe Edition),Sia,2018-11-01,2025-03-20T17:16:42Z,,165900,78,0.717,1.0,-6.222,0.0331,0.426,0.0,0.0932,0.339,104.953,3.0,1.0
The Sweet Escape,The Sweet Escape,"Gwen Stefani,Akon",2006-01-01,2025-03-20T17:16:42Z,,246466,75,0.756,1.0,-3.502,0.0344,0.191,0.0,0.178,0.73,119.961,4.0,1.0
Wannabe,Spice,Spice Girls,1996-01-01,2025-03-20T17:16:42Z,,173026,81,0.768,11.0,-6.149,0.0324,0.101,0.0,0.162,0.891,110.009,4.0,1.0
