Track Name,Album Name,Artist Name(s),Release Date,Added At,Genres,Duration (ms),Popularity,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Play Count
American Dream,Proof You Weren't The Only One,Chandler Leighton,2024-04-26,2025-03-21T21:22:15Z,melodic bass,183227,42,0.488,7.0,-5.669,0.0476,0.14,0.0,0.169,0.355,125.679,4.0,11.0
Yuri on ICE,Yuri on ICE,Taro Umebayashi,2016-10-27,2025-03-21T21:22:15Z,anime,220998,48,0.176,8.0,-12.05,0.0308,0.816,0.637,0.117,0.154,80.018,4.0,3.0
愛について〜Eros〜,Oh! スケトラ!!! ユーリ!!! on ICE/オリジナル・スケートソングCOLLECTION,"Taku Matsushiba,Jin Oki",2016-12-21,2025-03-21T21:22:15Z,"anime,j-rock,japanese classical",136120,40,0.428,7.0,-6.55,0.044,0.0578,0.0469,0.312,0.548,103.847,3.0,3.0
Deep Phase Noise 1,Deep Phase Noise,Milli Hughes,2022-02-15,2025-03-21T21:22:15Z,,143654,86,,,,,,,,,,,51.0
Every Night White Noise,Every Night White Noise,The Noisy Outdoors,2021-08-30,2025-03-21T21:22:15Z,,161999,81,,,,,,,,,,,45.0
Rumore Bianco,Rumore Bianco,Relaxed Minds,2021-12-14,2025-03-21T21:22:15Z,,136719,75,,,,,,,,,,,43.0
Suoni Del Cielo,Fuori Zona,Molecualar Binary,2022-01-04,2025-03-21T21:22:15Z,,148607,66,,,,,,,,,,,42.0
Dreams & Calmness,Dreams & Calmness,X.L.T,2021-08-16,2025-03-21T21:22:15Z,,159027,82,,,,,,,,,,,41.0
Quantum White,Sonorous Dream,Aileron,2022-02-17,2025-03-21T21:22:15Z,,179000,74,,,,,,,,,,,36.0
Tranquility,Tranquility,Somnolence,2021-05-28,2025-03-21T21:22:15Z,,169644,75,,,,,,,,,,,36.0
Tranquil White Noise,Tranquil White Noise,Panoramia,2022-09-30,2025-03-21T21:22:15Z,,169500,74,,,,,,,,,,,36.0
Fuori Zona,Fuori Zona,Molecualar Binary,2022-01-04,2025-03-21T21:22:15Z,,141177,70,,,,,,,,,,,36.0
Wind Low Frequencies Part 2,Wind Low Frequencies,Asana Ventus,2021-06-13,2025-03-21T21:22:15Z,,145100,59,,,,,,,,,,,33.0
The Dark White Noise,The Deep White Noise,Universal Waves,2021-06-10,2025-03-21T21:22:15Z,,192153,74,,,,,,,,,,,33.0
Pause The Noise,Oblivious Noise,Deep Horizon Waves,2021-11-16,2025-03-21T21:22:15Z,,124087,71,0.231,1.0,-39.712,0.089,0.963,0.788,0.111,0.025,79.337,4.0,32.0
Calmed By Rest,Calmed By Rest,StyccO,2021-10-12,2025-03-21T21:22:15Z,,158131,70,,,,,,,,,,,29.0
Breathe Easy,Weekly White Noise,High Res Lo Fi,2022-02-15,2025-03-21T21:22:15Z,,155543,64,,,,,,,,,,,29.0
Cabin Noise Focus,Airline White Noise,Crafting Audio,2018-11-13,2025-03-21T21:22:15Z,,162407,66,0.107,11.0,-26.609,0.0579,0.937,0.0138,0.111,0.00228,80.628,4.0,32.0
Slow Dancing (Piano Ver.),Layover,V,2023-09-08,2025-03-21T21:22:15Z,k-pop,188093,63,0.609,8.0,-8.154,0.0699,0.366,0.00108,0.108,0.564,156.019,4.0,490.0
For Us,Layover,V,2023-09-08,2025-03-21T21:22:15Z,k-pop,171160,67,0.556,1.0,-11.128,0.033,0.798,0.0118,0.172,0.215,84.968,4.0,450.0
Slow Dancing,Layover,V,2023-09-08,2025-03-21T21:22:15Z,k-pop,187026,76,0.579,8.0,-7.758,0.058,0.257,0.00462,0.0986,0.552,155.96,4.0,466.0
get him back!,GUTS,Olivia Rodrigo,2023-09-08,2025-03-21T21:22:15Z,,211141,77,0.553,5.0,-5.736,0.187,0.0143,0.0,0.561,0.733,162.024,4.0,3.0
bad idea right?,GUTS,Olivia Rodrigo,2023-09-08,2025-03-21T21:22:15Z,,184783,79,0.631,9.0,-3.545,0.0995,0.00177,4.5e-06,0.0639,0.808,129.981,4.0,4.0
ballad of a homeschooled girl,GUTS,Olivia Rodrigo,2023-09-08,2025-03-21T21:22:15Z,,203369,71,0.351,1.0,-3.452,0.074,0.0623,0.0,0.335,0.408,120.166,4.0,9.0
pretty isn’t pretty,GUTS,Olivia Rodrigo,2023-09-08,2025-03-21T21:22:15Z,,199422,72,0.559,2.0,-4.394,0.0501,0.00243,1.46e-06,0.0726,0.566,123.941,4.0,3.0
teenage dream,GUTS,Olivia Rodrigo,2023-09-08,2025-03-21T21:22:15Z,,222358,71,0.426,0.0,-11.705,0.0341,0.835,0.0,0.108,0.116,135.205,4.0,4.0
the grudge,GUTS,Olivia Rodrigo,2023-09-08,2025-03-21T21:22:15Z,,189386,76,0.511,10.0,-9.32,0.0846,0.905,0.0,0.0832,0.331,126.962,4.0,3.0
love is embarrassing,GUTS,Olivia Rodrigo,2023-09-08,2025-03-21T21:22:15Z,,154516,75,0.517,9.0,-3.504,0.105,0.00341,0.0,0.148,0.617,160.052,4.0,8.0
lacy,GUTS,Olivia Rodrigo,2023-09-08,2025-03-21T21:22:15Z,,177212,78,0.395,3.0,-7.653,0.0324,0.815,0.0,0.11,0.426,77.968,4.0,3.0
making the bed,GUTS,Olivia Rodrigo,2023-09-08,2025-03-21T21:22:15Z,,198866,74,0.55,7.0,-7.718,0.0316,0.386,0.0,0.122,0.252,133.099,4.0,3.0
Blue Velvet,Blue Velvet,"softy,Max Merseny",2023-09-08,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats,jazz beats",143848,32,0.343,7.0,-9.612,0.0358,0.951,0.935,0.0907,0.11,111.353,1.0,1.0
Gravity,Gravity,Juliàn,2023-09-01,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",148250,28,0.595,7.0,-16.433,0.0337,0.911,0.768,0.229,0.0467,120.164,4.0,1.0
Zero Gravity,Zero Gravity,"Bertholet,Philip Lassiter",2023-08-25,2025-03-21T21:22:15Z,"lo-fi beats,lo-fi,jazz funk",162317,25,0.533,2.0,-18.085,0.0311,0.531,0.943,0.0701,0.162,70.988,4.0,1.0
One Sunny Day,One Sunny Day,"softy,Mondo Loops",2023-08-18,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",162360,33,0.703,2.0,-12.274,0.0337,0.886,0.867,0.124,0.568,130.014,4.0,1.0
Shrimp,Shrimp,"Noomz,DJ Garlik",2023-08-11,2025-03-21T21:22:15Z,lo-fi,112361,26,0.704,11.0,-17.288,0.0351,0.731,0.495,0.148,0.163,76.538,4.0,1.0
Fox's Midnight Flame,Fox's Midnight Flame,"Whilst,deja blue,Malofsky",2023-08-04,2025-03-21T21:22:15Z,"jazz beats,lo-fi,lo-fi beats",125137,34,0.643,10.0,-17.108,0.0297,0.944,0.86,0.124,0.107,65.071,4.0,1.0
When I See You,When I See You,"Lenny B,Second Harbor",2022-04-29,2025-03-21T21:22:15Z,"jazz beats,lo-fi beats,lo-fi",140127,27,0.732,8.0,-15.527,0.0546,0.879,0.873,0.115,0.177,140.038,1.0,1.0
Calmy,Lazy Summer 2022,"Bequem,Novvel",2022-08-01,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats,jazz beats",124900,31,0.657,2.0,-14.782,0.0928,0.615,0.886,0.136,0.298,83.916,4.0,1.0
Mediterranean Waters,Mellow Dreams 3,Kaspa.,2021-05-13,2025-03-21T21:22:15Z,lo-fi,125100,29,0.653,4.0,-14.084,0.0454,0.249,0.263,0.0962,0.0392,79.963,4.0,1.0
Another Summer,Autumn Woodlands 2022,"Enluv,Lokel",2022-10-28,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",173967,26,0.61,10.0,-14.668,0.053,0.561,0.773,0.107,0.232,141.035,4.0,1.0
Early Morning,Lazy Summer 2022,Cosmonkey,2022-08-01,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",137215,29,0.647,7.0,-12.114,0.0342,0.601,0.896,0.157,0.2,130.014,4.0,1.0
Peace of Mind,Peace of Mind,"Aoko,Tibeauthetraveler",2021-07-07,2025-03-21T21:22:15Z,"jazz beats,lo-fi beats,lo-fi",157586,16,0.717,9.0,-13.15,0.0666,0.704,0.92,0.0843,0.19,85.993,4.0,1.0
Desert World,Desert World,LostiFi,2021-05-25,2025-03-21T21:22:15Z,lo-fi beats,114760,35,0.669,3.0,-13.415,0.028,0.668,0.144,0.137,0.192,109.958,4.0,1.0
Crystal Jazz,Crystal Jazz,Zmeyev,2022-07-22,2025-03-21T21:22:15Z,"lo-fi beats,jazz beats,lo-fi,jazz rap",152798,35,0.627,7.0,-11.694,0.0391,0.95,0.952,0.122,0.326,157.977,4.0,1.0
Only Good Vibes,Lazy Summer 2022,Mujo,2022-08-01,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats,jazz beats",121832,17,0.53,0.0,-13.453,0.0751,0.711,0.796,0.16,0.405,134.045,4.0,1.0
Peaks of Chimborazo,Peaks of Chimborazo,"Moderator,Etherealplcs",2022-11-18,2025-03-21T21:22:15Z,"trip hop,lo-fi beats",152418,27,0.638,7.0,-10.881,0.0591,0.831,0.852,0.116,0.528,77.996,4.0,1.0
Longing for Rain,Autumn Woodlands 2022,RejSende,2022-10-28,2025-03-21T21:22:15Z,"lo-fi beats,lo-fi,jazz beats",134082,34,0.621,10.0,-11.322,0.0337,0.766,0.923,0.216,0.289,85.027,4.0,1.0
Foggy Day,Urban Melancholy,"Zmeyev,.Eehou",2019-03-27,2025-03-21T21:22:15Z,"lo-fi beats,jazz beats,lo-fi,jazz rap",144070,23,0.658,6.0,-12.214,0.157,0.879,0.677,0.134,0.511,80.0,4.0,1.0
Underwater,Underwater,"Tibeauthetraveler,reysi",2022-01-20,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",145805,27,0.668,11.0,-10.837,0.193,0.421,0.748,0.11,0.255,74.002,4.0,1.0
Blue Skies,Blue Skies,"Aoko,brass.beats",2022-09-16,2025-03-21T21:22:15Z,"jazz beats,lo-fi beats,lo-fi",156831,34,0.708,11.0,-13.002,0.0637,0.663,0.39,0.101,0.156,80.0,4.0,1.0
Last Light,Ocean Above,"Nothingtosay,D0d.",2021-06-15,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",139092,27,0.641,9.0,-15.038,0.0381,0.751,0.92,0.0859,0.143,79.021,4.0,1.0
Cloudy Day,Cloudy Day,Lemeria,2021-06-14,2025-03-21T21:22:15Z,"jazz beats,lo-fi",193307,30,0.71,1.0,-17.041,0.0546,0.806,0.87,0.127,0.103,79.997,4.0,1.0
Okay,Okay,Downtown Owl,2020-07-23,2025-03-21T21:22:15Z,"lo-fi beats,lo-fi",172235,37,0.696,10.0,-11.392,0.0362,0.134,0.772,0.139,0.387,85.005,4.0,1.0
Yes No Okay,BOTTOMS (Original Motion Picture Score),Charli xcx,2023-08-25,2025-03-21T21:22:15Z,"hyperpop,art pop",184961,26,0.49,9.0,-7.887,0.0433,0.00175,0.643,0.137,0.744,174.138,4.0,1.0
Lacrimosa,Lacrimosa,"Matt Kent,Amber Dawn",2022-02-16,2025-03-21T21:22:15Z,,113687,42,0.539,7.0,-12.787,0.0323,0.56,0.0,0.114,0.148,95.018,3.0,1.0
Masterpiece,Masterpiece,Sam Short,2023-03-03,2025-03-21T21:22:15Z,,135000,47,0.573,4.0,-6.657,0.0428,0.0373,0.0206,0.187,0.232,160.092,4.0,5.0
Devil's Circle,Devil in My Eden,Lana Lubany,2020-06-05,2025-03-21T21:22:15Z,,78666,17,0.664,0.0,-11.328,0.348,0.69,0.0,0.0489,0.522,90.187,4.0,1.0
Pretty Distraction,Pretty Distraction,SkyDxddy,2023-09-08,2025-03-21T21:22:15Z,,175813,57,0.468,6.0,-7.981,0.0322,0.113,0.0,0.089,0.448,172.038,3.0,20.0
A Series of Unfortunate Events,A Series of Unfortunate Events,Ella Isaacson,2023-09-08,2025-03-21T21:22:15Z,,165376,28,0.575,11.0,-3.6,0.115,0.0113,0.0,0.138,0.537,140.073,4.0,8.0
PITY PARTY,PITY PARTY,"Neoni,Ellise",2023-09-15,2025-03-21T21:22:15Z,,139278,42,0.583,6.0,-8.679,0.0528,0.00711,2.04e-06,0.0707,0.325,164.202,4.0,10.0
Sirens (feat. Sophie Powers),Sirens (feat. Sophie Powers),"MOTHICA,Sophie Powers",2023-09-08,2025-03-21T21:22:15Z,,188000,45,0.71,6.0,-3.993,0.0331,0.0241,0.0,0.337,0.704,113.012,4.0,12.0
Noise & Sleep,Endless Noise,All Night Chill Makers,2021-11-16,2025-03-21T21:22:15Z,,143406,74,,,,,,,,,,,28.0
Quarter Life Crisis,Quarter Life Crisis (Deluxe),Baby Queen,2023-11-10,2025-03-21T21:22:15Z,,183524,28,0.704,11.0,-3.71,0.036,0.0606,0.0,0.223,0.252,105.031,3.0,7.0
Ruido Profundo,Ruido Blanco,Ardeon,2022-03-11,2025-03-21T21:22:15Z,,173000,75,0.129,2.0,-35.288,0.0915,0.713,1.0,0.112,0.0107,91.54,4.0,27.0
Settle Back,Full Focus,Fall Asleep Machine,2022-02-15,2025-03-21T21:22:15Z,,120620,69,0.124,1.0,-40.551,0.122,0.821,0.895,0.112,0.111,86.032,3.0,24.0
Noise Rest,Noise For Relaxation,Ambi Val,2022-02-08,2025-03-21T21:22:15Z,,152681,72,,,,,,,,,,,21.0
White Noise Slumber,The Wavy White Noise,Jim Efforts,2022-02-15,2025-03-21T21:22:15Z,,151828,71,0.0749,1.0,-39.608,0.149,0.939,0.841,0.112,0.0234,82.425,4.0,21.0
Basic White Noise Part 2,White Noise Basic,Aska Mill,2022-02-15,2025-03-21T21:22:15Z,,146626,58,0.202,1.0,-40.703,0.14,0.88,0.922,0.112,0.0927,70.414,4.0,20.0
Sleep White Noise,Scandi Noise Vol. 2,Scandinavian White Noise,2022-02-22,2025-03-21T21:22:15Z,,138645,68,0.162,5.0,-42.754,0.2,0.931,0.973,0.112,0.0428,128.781,3.0,13.0
Fountains From Wonderland,Fountains From Wonderland,Skiez,2021-11-09,2025-03-21T21:22:15Z,,124695,70,,,,,,,,,,,22.0
White Home Noise,White Home Noise,Rocket FX,2021-11-09,2025-03-21T21:22:15Z,,130639,70,,,,,,,,,,,21.0
Noise Waterfalls,Noise Waterfalls,Misa Bee,2022-01-18,2025-03-21T21:22:15Z,,137077,69,0.0983,0.0,-32.329,0.0951,0.976,1.0,0.111,0.0243,91.005,4.0,9.0
Sleep Cabin Noise,Sleep Cabin Noise,Water Science,2021-11-16,2025-03-21T21:22:15Z,,138205,61,,,,,,,,,,,17.0
Ipnotizzato Dal Rumore Bianco,Fiori Notturni,Passeggiate Al Chiaro,2021-11-09,2025-03-21T21:22:15Z,,120979,64,,,,,,,,,,,16.0
Mild White Noise,Low Slow Noise,Soundstars,2022-02-15,2025-03-21T21:22:15Z,,150341,53,0.218,1.0,-40.547,0.0878,0.876,0.84,0.112,0.094,49.832,4.0,19.0
Soulwaves,Soulwaves,Sky Travis,2022-02-11,2025-03-21T21:22:15Z,,173500,68,,,,,,,,,,,18.0
System Shutdown,Digitalion,Synthetic Architect,2022-03-14,2025-03-21T21:22:15Z,,180500,66,,,,,,,,,,,16.0
Deep Space Voyage,Deep Space Voyage,State of Waves,2022-05-13,2025-03-21T21:22:15Z,,150000,58,0.142,8.0,-32.678,0.0949,0.817,0.517,0.112,0.0309,139.119,4.0,18.0
Noises At Night,Noises At Night,Sleep Sound Factory,2021-11-23,2025-03-21T21:22:15Z,,131517,64,,,,,,,,,,,16.0
Schlummer Kiste,Schlummern,Noyze Freq,2022-01-23,2025-03-21T21:22:15Z,,232000,57,0.117,2.0,-30.617,0.0751,0.939,0.0283,0.111,0.00932,74.591,4.0,17.0
Ruido Celestial,Ruido Celestial,Magia Blanca,2022-03-18,2025-03-21T21:22:15Z,,173500,56,,,,,,,,,,,17.0
I Wake Up With Noise,Peaceful Noise,Hz Catchers,2022-01-11,2025-03-21T21:22:15Z,,144149,68,0.136,1.0,-42.574,0.0792,0.946,0.964,0.112,0.124,74.835,4.0,17.0
White Noise Vibrations,White Noise Vibrations,Scientists of Noise,2022-04-24,2025-03-21T21:22:15Z,,252000,69,,,,,,,,,,,13.0
Mellow Forest Noise,Embracing Subsets,PARCEL,2022-06-03,2025-03-21T21:22:15Z,,146341,55,,,,,,,,,,,3.0
Noise Enclosure (White Noise),Noise Enclosure,Zero Oto,2021-07-02,2025-03-21T21:22:15Z,,184000,67,0.151,10.0,-30.834,0.0614,0.586,0.3,0.104,0.00396,133.225,5.0,11.0
White Noise Waterfall,White Noise,Three Peels,2021-06-16,2025-03-21T21:22:15Z,,163505,66,0.188,3.0,-23.892,0.0575,0.131,0.352,0.13,0.0388,115.759,3.0,3.0
Ruido Blanco Por La Mañana,Ruido Blanco Por La Manana,Vizzionz,2021-09-13,2025-03-21T21:22:15Z,,140212,70,,,,,,,,,,,10.0
Light White Noise,White Noise Comfort,Evomin,2022-02-15,2025-03-21T21:22:15Z,,154800,68,0.222,1.0,-44.323,0.0681,0.898,0.973,0.112,0.069,60.036,3.0,11.0
White Noise in der Grotte,White Noise,Xiskko,2021-05-01,2025-03-21T21:22:15Z,,125220,63,,,,,,,,,,,8.0
Wrapped in Soothing White Noise,White Noise Cave,The Clear Mind,2022-06-26,2025-03-21T21:22:15Z,,287000,68,0.0594,6.0,-27.65,0.0905,0.68,1.0,0.111,0.017,73.459,4.0,8.0
White Noise Low Frequency,Chrome White Noise,Chrome Details Noise,2021-12-23,2025-03-21T21:22:15Z,,135964,66,0.222,5.0,-42.813,0.169,0.943,0.973,0.112,0.0393,66.454,4.0,4.0
White Noise for Baby Sleep,White Noise,Sleep Alphabet,2021-08-11,2025-03-21T21:22:15Z,,164583,66,0.17,11.0,-35.784,0.0457,0.931,0.529,0.109,0.0288,77.45,1.0,8.0
Interstellar Cabin,Interstellar Cabin,PARCEL,2022-02-11,2025-03-21T21:22:15Z,,140000,60,0.157,11.0,-37.128,0.0594,0.814,0.97,0.112,0.0435,136.075,3.0,5.0
Low Earth Orbit,Deep Space Voyage,State of Waves,2022-05-13,2025-03-21T21:22:15Z,,150000,57,,,,,,,,,,,4.0
Calming White Noise on my Mind,Soothing White Noise Hum,Likko Sol,2022-06-12,2025-03-21T21:22:15Z,,244000,69,0.184,10.0,-34.351,0.0793,0.946,0.754,0.109,0.0376,125.071,1.0,4.0
White Noise for Relaxation,White Noise for Relaxation,Nylana,2022-05-23,2025-03-21T21:22:15Z,,224026,19,0.185,8.0,-38.076,0.075,0.624,1.0,0.11,0.00471,73.404,1.0,3.0
Harmonious,Harmonious,Somnography,2021-11-19,2025-03-21T21:22:15Z,,173500,65,,,,,,,,,,,3.0
Peaceful Flow of White Noise,Peaceful Flow of White Noise,Klangspiel,2022-07-17,2025-03-21T21:22:15Z,,269000,68,0.162,6.0,-35.892,0.0657,0.956,0.761,0.112,0.0361,128.229,1.0,3.0
Soothing Field Noise,Embracing Subsets,PARCEL,2022-06-03,2025-03-21T21:22:15Z,,153780,66,0.182,8.0,-22.232,0.473,0.721,0.273,0.118,0.00846,70.932,5.0,3.0
NoiZzz on My Mind,Slumberous White Noise,Xella Machina,2022-07-10,2025-03-21T21:22:15Z,,277500,67,0.0716,10.0,-29.956,0.0582,0.903,0.262,0.109,0.0336,81.194,4.0,2.0
Cabin Noise Focus,XL Pink Noise,XL Noise Factory,2021-12-23,2025-03-21T21:22:15Z,,129763,64,0.092,1.0,-45.386,0.158,0.808,0.972,0.108,0.123,87.4,3.0,32.0
Rumore Pesante Del Sonno,Suoni Rumorosi,Lettere a Sleepnes,2021-11-02,2025-03-21T21:22:15Z,,148471,66,0.187,0.0,-35.505,0.117,0.973,0.986,0.112,0.0177,72.354,3.0,2.0
White Noise Soul,Noisy Element,Indika,2021-09-17,2025-03-21T21:22:15Z,,162515,67,,,,,,,,,,,2.0
Smooth White Noise,Smooth White Noise,Focus Finders,2022-04-12,2025-03-21T21:22:15Z,,143406,67,0.138,10.0,-29.096,0.0695,0.993,0.986,0.0822,0.0186,140.85,3.0,2.0
Hugging White Noise,Peaceful Flow of White Noise,Klangspiel,2022-07-17,2025-03-21T21:22:15Z,,270000,68,0.152,1.0,-34.049,0.0551,0.733,0.697,0.112,0.0626,71.019,4.0,2.0
Sleepy Whites,Soothing Noise,Trap Of Sounds,2022-03-29,2025-03-21T21:22:15Z,,136736,64,,,,,,,,,,,2.0
White Noise Ocean,Noises from Nature,PARCEL,2021-11-05,2025-03-21T21:22:15Z,,157950,56,,,,,,,,,,,1.0
Dreamy Noise,White Dream Noise,Peaceful Me,2022-03-08,2025-03-21T21:22:15Z,,142680,68,0.159,2.0,-41.489,0.062,0.928,0.425,0.112,0.0642,69.658,3.0,2.0
White Noise Shade 4,Shades Of White Noise,Octobas,2022-02-08,2025-03-21T21:22:15Z,,123702,64,,,,,,,,,,,2.0
White Oasis,White Dreams,Deepnoum,2023-06-12,2025-03-21T21:22:15Z,,150483,66,,,,,,,,,,,2.0
White Noise Eternity,Founded Noise,Reality Sound,2021-10-26,2025-03-21T21:22:15Z,,134735,67,0.163,5.0,-28.119,0.0724,0.987,0.971,0.112,0.019,126.641,5.0,2.0
White Altitude,White Altitude,Sky Travis,2021-09-16,2025-03-21T21:22:15Z,,173933,69,0.217,1.0,-39.606,0.0632,0.832,0.972,0.108,0.0764,73.079,3.0,2.0
Sleeping Like a Baby with White Noise,White Noise Sleeping Pill,Atmosphere of Calm,2022-08-07,2025-03-21T21:22:15Z,,144000,67,,,,,,,,,,,2.0
White Noise for the Dreamers,White Noise for Dreaming,Xella Machina,2021-08-30,2025-03-21T21:22:15Z,,174799,64,0.157,7.0,-32.445,0.0518,0.948,0.285,0.112,0.0203,78.359,4.0,2.0
White Noise in the Cabin,White Noise for Resting,Dream Fuzz,2022-07-24,2025-03-21T21:22:15Z,,265000,68,0.151,1.0,-34.08,0.073,0.721,0.969,0.111,0.142,136.862,4.0,2.0
In a state of White Noise Sleep,White Noise Pillow,EXOA,2022-08-07,2025-03-21T21:22:15Z,,244000,70,0.16,10.0,-34.07,0.0864,0.829,0.0108,0.111,0.0181,128.668,5.0,1.0
Feathery White Noise,Feathery White Noise,The Clear Mind,2022-08-14,2025-03-21T21:22:15Z,,173720,66,,,,,,,,,,,1.0
Addormentarsi,Rumori Di Notte,Natural Sample Makers,2021-12-28,2025-03-21T21:22:15Z,,150836,71,,,,,,,,,,,1.0
Smooth White Colors,Smooth White Colors,Citys Of Collides,2021-10-26,2025-03-21T21:22:15Z,,141761,66,,,,,,,,,,,1.0
Tunnel Noise,Tunnel Noise,Ecstatix,2022-01-10,2025-03-21T21:22:15Z,,178000,67,0.145,1.0,-36.638,0.0901,0.789,0.964,0.112,0.0495,138.506,1.0,1.0
Noise Rhythm,Noise Rhythm,Natural Sound Makers,2021-08-30,2025-03-21T21:22:15Z,,169430,64,,,,,,,,,,,1.0
Noise Of Oblivion,Noise Of Oblivion,Vectorix,2021-06-23,2025-03-21T21:22:15Z,,175655,64,,,,,,,,,,,1.0
Gentle White Noise Generator,Gentle White Noise Generator,Freq Molecule,2022-08-21,2025-03-21T21:22:15Z,,246000,67,0.134,11.0,-29.661,0.126,0.331,1.0,0.111,0.0104,58.252,5.0,1.0
Resting Noise,White Noise Comfort,Evomin,2022-02-15,2025-03-21T21:22:15Z,,149598,66,0.0826,1.0,-42.362,0.175,0.899,0.96,0.112,0.061,85.346,4.0,1.0
White Serenity,White Dreams,Deepnoum,2023-06-12,2025-03-21T21:22:15Z,,128659,62,,,,,,,,,,,1.0
Resting with White Noise,Resting with White Noise,Noise Chillantro,2022-08-28,2025-03-21T21:22:15Z,,240000,67,0.165,11.0,-30.488,0.0561,0.95,1.0,0.112,0.0208,124.223,4.0,1.0
Relax In Noise,Relax In Noise,The Art of Nature,2021-08-30,2025-03-21T21:22:15Z,,142680,64,0.163,1.0,-40.362,0.097,0.966,0.236,0.111,0.0234,126.71,4.0,1.0
Cloud White Noise,Cloud White Noise,Lilly Almberg,2022-03-29,2025-03-21T21:22:15Z,,136736,65,,,,,,,,,,,1.0
Slipping Into Dreamland,White Dreams,Deepnoum,2023-06-12,2025-03-21T21:22:15Z,,126184,64,,,,,,,,,,,1.0
Peaceful White Noise,Peaceful White Noise,Recordings From Earth,2022-04-12,2025-03-21T21:22:15Z,,163879,65,0.115,5.0,-29.348,0.0767,0.995,0.987,0.0868,0.0277,94.911,3.0,1.0
I'm Gonna Love You,공감 (Empathy) - The 1st Mini Album,"D.O.,Wonstein",2021-07-26,2025-03-21T21:22:15Z,"k-ballad,k-pop,k-rap",151733,63,0.519,0.0,-5.452,0.206,0.434,0.0,0.258,0.505,200.021,4.0,2.0
POS,POS,Sueco,2023-02-24,2025-03-21T21:22:15Z,,133882,58,0.68,4.0,-4.262,0.0425,0.465,0.0,0.155,0.571,92.036,4.0,2.0
To The Bank,To The Bank,Morgan St. Jean,2023-09-22,2025-03-21T21:22:15Z,,162039,35,0.606,9.0,-6.498,0.13,0.261,0.0,0.441,0.392,76.023,4.0,7.0
Eve,Eve,Precious Pepala,2023-09-22,2025-03-21T21:22:15Z,,201167,46,0.329,0.0,-7.102,0.0473,0.0729,0.0,0.15,0.193,171.369,3.0,24.0
jupiter,jupiter,sad alex,2023-09-22,2025-03-21T21:22:15Z,,150430,23,0.791,1.0,-4.897,0.0574,0.0325,0.0,0.338,0.733,99.997,4.0,11.0
Puppy Luv <3,RAT,Sizzy Rocket,2023-10-13,2025-03-21T21:22:15Z,,141000,25,0.575,11.0,-6.949,0.0499,0.0586,3.91e-05,0.0727,0.699,159.996,4.0,5.0
The Maze,The Rest of the Laurels,Janani K. Jha,2024-12-06,2025-03-21T21:22:15Z,,204512,38,0.376,8.0,-6.04,0.223,0.441,1.85e-05,0.0736,0.339,171.407,4.0,14.0
BURY YOU,BURY YOU,Ari Abdul,2023-09-15,2025-03-21T21:22:15Z,,133679,43,0.693,4.0,-5.368,0.0631,0.00732,0.3,0.186,0.961,159.07,4.0,4.0
Got Me Started,Something To Give Each Other,Troye Sivan,2023-10-13,2025-03-21T21:22:15Z,,198448,72,0.773,7.0,-6.51,0.0315,0.219,0.00263,0.297,0.544,127.002,4.0,2.0
"24/7, 365","24/7, 365",elijah woods,2023-07-24,2025-03-21T21:22:15Z,,167000,73,0.664,6.0,-7.282,0.036,0.202,0.0,0.122,0.408,149.98,4.0,2.0
Cream Soda,EXIST – The 7th Album,EXO,2023-07-10,2025-03-21T21:22:15Z,k-pop,185320,58,0.623,4.0,-2.454,0.15,0.0849,0.0,0.186,0.684,155.617,4.0,1.0
NVMD,NVMD,Denise Julia,2022-02-04,2025-03-21T21:22:15Z,pinoy r&b,181224,71,0.758,6.0,-4.533,0.108,0.0903,0.0,0.0902,0.424,97.977,4.0,1.0
Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,"BTS,Halsey",2019-04-12,2025-03-21T21:22:15Z,k-pop,229773,76,0.645,11.0,-4.761,0.0845,0.0933,0.0,0.193,0.803,119.947,4.0,1.0
Crush,Crush,"Bella Poarch,Lauv",2023-09-15,2025-03-21T21:22:15Z,,175636,51,0.632,11.0,-3.542,0.0465,0.247,0.0,0.349,0.289,110.025,4.0,1.0
Y.O.Universe,SeVit (NEW LIGHT),VCHA,2023-09-22,2025-03-21T21:22:15Z,k-pop,154852,48,0.783,8.0,-5.478,0.0975,0.0491,0.0,0.0634,0.602,128.03,4.0,1.0
The Planet,The Planet,BTS,2023-05-12,2025-03-21T21:22:15Z,k-pop,178156,63,0.665,0.0,-3.619,0.0708,0.000482,0.0,0.2,0.687,119.986,4.0,2.0
