Track Name,Album Name,Artist Name(s),Release Date,Added At,Genres,Duration (ms),Popularity,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Play Count
Lose My Grounding,Lose My Grounding,haer,9/29/2021,2025-03-21T21:22:14Z,,168000,27,0.535,11,-5.876,0.268,0.72,6.41E-06,0.188,0.514,120.916,3,1
Old Boyfriends,Old Boyfriends,Phillip Vo,4/10/2020,2025-03-21T21:22:14Z,,200282,34,0.721,4,-11.933,0.431,0.576,1.21E-06,0.113,0.722,169.95,4,1
Across the Room,Across the Room,"Public Library Commute,Forrest.",11/5/2021,2025-03-21T21:22:14Z,bedroom pop,180731,48,0.826,0,-6.597,0.0369,0.0962,0.000646,0.397,0.956,117.028,4,1
MIA,You Make Me Feel Alright,Forrest Nolan,11/19/2021,2025-03-21T21:22:14Z,bedroom pop,164981,37,0.793,0,-9.644,0.0474,0.264,0,0.358,0.877,99.974,4,1
so in love (tonight),so in love (tonight),TY:DEL,3/5/2021,2025-03-21T21:22:14Z,,148609,42,0.778,9,-9.252,0.0689,0.262,2.24E-06,0.0836,0.863,150.995,4,1
SAD B!TCH,SAD B!TCH,Anne-Marie,2/3/2023,2025-03-21T21:22:14Z,,132794,46,0.544,0,-3.207,0.155,0.296,0,0.131,0.618,193.954,4,25
P.O.S.,P.O.S.,Sky Katz,12/9/2022,2025-03-21T21:22:14Z,,120545,22,0.721,2,-3.437,0.0492,0.00821,0,0.0743,0.517,130.006,4,2
Your Power,002 (other people's songs),lokash,7/1/2022,2025-03-21T21:22:14Z,lo-fi,224508,42,0.76,9,-13.685,0.0358,0.921,0.931,0.095,0.461,121.962,4,10
All Night Parking,Feelin' Cute,<3BEAT,5/13/2022,2025-03-21T21:22:14Z,lo-fi,138750,42,0.704,8,-20.339,0.0712,0.595,0.878,0.113,0.363,128.035,4,4
Heartbeats,002 (other people's songs),lokash,7/1/2022,2025-03-21T21:22:14Z,lo-fi,145384,39,0.65,8,-11.895,0.153,0.809,0.867,0.108,0.277,155.978,4,5
GOOD ENEMY,EVERGREEN,PVRIS,7/14/2023,2025-03-21T21:22:14Z,,130613,46,0.572,6,-4.686,0.13,0.0352,0,0.0508,0.878,164.938,4,13
Daydreaming,The Prophecy,Tenno,12/6/2020,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",173823,52,0.489,10,-14.945,0.0748,0.927,0.931,0.116,0.0966,136.004,4,3
Strawberry Soju,Strawberry Soju,"Jesse Barrera,Albert Posis,Michael Carreon",4/7/2023,2025-03-21T21:22:14Z,,171216,59,0.607,1,-6.283,0.053,0.307,2.16E-05,0.106,0.946,159.928,4,8
Sick of You,Sick of You,Suriel Hess,2/26/2021,2025-03-21T21:22:14Z,,152590,49,0.571,7,-8.946,0.034,0.781,0,0.152,0.375,95.938,4,1
Hooked On A Feeling,Hooked On A Feeling,"Blue Swede,Björn Skifs",4/1/1973,2025-03-21T21:22:14Z,,172866,74,0.547,8,-6.728,0.0805,0.261,0,0.3,0.933,118.208,4,9
SUPERBLOOM,SUPERBLOOM,MisterWives,7/24/2020,2025-03-21T21:22:14Z,,213546,55,0.558,8,-3.945,0.102,0.191,0.000387,0.328,0.716,170.102,4,7
Sunny Side Up,Horizons,Surfaces,2/28/2020,2025-03-21T21:22:14Z,,171133,45,0.849,7,-8.248,0.0553,0.428,0,0.08,0.497,124.953,4,11
Locked Away (feat. Adam Levine),What Dreams Are Made Of,"R. City,Adam Levine",10/9/2015,2025-03-21T21:22:14Z,,227480,81,0.509,1,-5.709,0.0678,0.304,0,0.0452,0.55,118.413,5,10
Come True,Come True,"khai dreams,Forest",9/20/2018,2025-03-21T21:22:14Z,,203520,49,0.871,1,-5.572,0.15,0.506,2.89E-06,0.0544,0.768,125.074,4,15
Everybody Talks,Picture Show,Neon Trees,1/1/2012,2025-03-21T21:22:14Z,,177280,78,0.471,8,-3.906,0.0584,0.00301,0,0.313,0.716,154.962,4,17
Talk Too Much,How Will You Know If You Never Try,COIN,4/21/2017,2025-03-21T21:22:14Z,,187133,66,0.598,4,-5.119,0.0807,0.00947,0,0.347,0.482,103.966,4,13
Accidentally In Love,Accidentally In Love,Counting Crows,4/27/2004,2025-03-21T21:22:14Z,,188613,66,0.554,7,-3.641,0.0379,0.044,3.61E-06,0.0875,0.812,138,4,9
Sunday,Sunday,Office Hours,12/11/2018,2025-03-21T21:22:14Z,,259919,33,0.801,2,-9.158,0.0541,0.184,0.00284,0.219,0.861,132.956,4,8
good 4 u,SOUR,Olivia Rodrigo,5/21/2021,2025-03-21T21:22:14Z,,178146,82,0.563,9,-5.044,0.154,0.335,0,0.0849,0.688,166.928,4,13
This December,Montgomery Ricky,Ricky Montgomery,4/8/2016,2025-03-21T21:22:14Z,,181920,62,0.659,9,-4.873,0.0504,0.0253,0,0.132,0.891,139.946,4,9
"Good Little Girl (feat. Donald Glover, Madeleine Martin & Roz Ryan)","Adventure Time, Vol. 2 (Original Soundtrack)","Adventure Time,Donald Glover,Madeleine Martin,Roz Ryan",5/1/2019,2025-03-21T21:22:14Z,comedy,111159,55,0.639,0,-14.696,0.166,0.877,0.0605,0.097,0.551,142.403,3,8
Like 1999,Last Birthday,Valley,10/1/2021,2025-03-21T21:22:14Z,,144742,60,0.733,7,-7.955,0.0459,0.132,0,0.162,0.517,98.027,4,8
Magic In The Hamptons (feat. Lil Yachty),Magic In The Hamptons (feat. Lil Yachty),"Social House,Lil Yachty",6/8/2018,2025-03-21T21:22:14Z,,164640,71,0.769,1,-5.339,0.0385,0.66,0,0.0914,0.803,96.051,4,6
Build Me Up Buttercup - Mono,Baby Now That I've Found You,The Foundations,1/1/1967,2025-03-21T21:22:14Z,,180133,76,0.64,0,-4.73,0.0289,0.196,0,0.31,0.879,134.002,4,5
No Business,No Business,"Kuwada,Tommy Halide",9/15/2020,2025-03-21T21:22:14Z,,201816,21,0.826,3,-9.054,0.0324,0.739,3.50E-06,0.104,0.721,96.031,4,4
June Blues,June Blues,Eric Reprid,6/27/2018,2025-03-21T21:22:14Z,,187988,40,0.941,1,-5.775,0.0599,0.357,7.35E-05,0.104,0.765,98.002,4,10
Lost In Japan,Shawn Mendes,Shawn Mendes,5/25/2018,2025-03-21T21:22:14Z,pop,201200,69,0.71,10,-6.781,0.367,0.255,0,0.106,0.42,104.961,4,5
Let's Fall in Love for the Night,Blood Harmony,FINNEAS,10/4/2019,2025-03-21T21:22:14Z,,190348,70,0.737,5,-7.941,0.104,0.802,0,0.171,0.374,127.918,4,12
Immortals,American Beauty/American Psycho,Fall Out Boy,1/16/2015,2025-03-21T21:22:14Z,"emo,pop punk,emo pop",189386,75,0.616,2,-3.606,0.0699,0.00131,1.54E-06,0.671,0.475,108.016,4,7
Kill This Love,KILL THIS LOVE,BLACKPINK,4/5/2019,2025-03-21T21:22:14Z,k-pop,191050,72,0.763,2,-5.234,0.191,0.323,0.00221,0.225,0.645,131.875,4,7
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Red (Taylor's Version),"Taylor Swift,Ed Sheeran",11/12/2021,2025-03-21T21:22:14Z,soft pop,245426,70,0.498,6,-5.098,0.0363,0.271,0,0.223,0.474,79.918,4,21
Your Soul,Nostalgia Pack,"Forrest Frank,Forrest.",5/26/2023,2025-03-21T21:22:14Z,"christian hip hop,christian pop,pop worship,christian,worship,gospel r&b",178280,51,0.852,9,-3.941,0.367,0.0287,0,0.148,0.842,139.946,4,13
Centuries,American Beauty/American Psycho,Fall Out Boy,1/16/2015,2025-03-21T21:22:14Z,"emo,pop punk,emo pop",228360,81,0.393,4,-2.868,0.0729,0.00359,0,0.102,0.56,176.042,4,9
Shake It Off (Taylor's Version),1989 (Taylor's Version),Taylor Swift,10/26/2023,2025-03-21T21:22:14Z,,219209,72,0.632,7,-5.707,0.069,0.0112,2.51E-05,0.156,0.903,160.052,4,2
"Lavender Town, Pt. 1 (feat. DJ Pharris)",tobi lou and the Juice,"tobi lou,DJ Pharris",8/10/2018,2025-03-21T21:22:14Z,,188108,24,0.823,1,-9.82,0.211,0.0978,0,0.0929,0.163,147.985,4,5
THATS WHAT I WANT,MONTERO,Lil Nas X,9/17/2021,2025-03-21T21:22:14Z,,143901,75,0.737,1,-4.51,0.22,0.00614,0,0.0486,0.546,87.981,4,8
Blueberry Eyes (feat. SUGA of BTS),Blueberry Eyes (feat. SUGA of BTS),"MAX,SUGA",9/15/2020,2025-03-21T21:22:14Z,k-pop,172244,57,0.746,0,-7.034,0.101,0.454,0.000922,0.133,0.411,149.967,4,15
My Heart Is Buried in Venice,Montgomery Ricky,Ricky Montgomery,4/8/2016,2025-03-21T21:22:14Z,,184866,62,0.67,11,-8.117,0.0273,0.441,8.63E-05,0.0902,0.145,112.011,3,11
Through and Through,Through and Through,khai dreams,12/4/2017,2025-03-21T21:22:14Z,,113684,52,0.851,6,-9.307,0.0463,0.383,0,0.0843,0.591,94.927,4,15
Line Without a Hook,Montgomery Ricky,Ricky Montgomery,4/8/2016,2025-03-21T21:22:14Z,,249586,80,0.432,8,-4.969,0.0285,0.262,0,0.258,0.507,190.028,3,15
MUFFIN,MUFFIN,"BadBoyHalo,CG5,Hyper Potions,Skeppy,CaptainPuffy",10/22/2021,2025-03-21T21:22:14Z,"nerdcore,future bass",224040,49,0.64,6,-4.687,0.161,0.154,0,0.151,0.713,181.979,4,6
BUTTERFLIES,LOVE IN STEREO,"MAX,Ali Gatie",2/16/2024,2025-03-21T21:22:14Z,,191266,62,0.705,11,-5.794,0.04,0.428,0,0.083,0.449,88.04,4,7
22 (Taylor's Version),Red (Taylor's Version),Taylor Swift,11/12/2021,2025-03-21T21:22:14Z,,230960,72,0.642,7,-5.62,0.0281,0.000443,1.02E-05,0.0753,0.642,103.984,4,14
this is what falling in love feels like,this is what ____ feels like (Vol. 1-4),JVKE,9/23/2022,2025-03-21T21:22:14Z,,120308,75,0.422,11,-5.53,0.0544,0.617,0,0.0837,0.332,128.934,5,11
SUBURBIA,Blue Neighbourhood (Deluxe),Troye Sivan,12/4/2015,2025-03-21T21:22:14Z,,233759,40,0.49,8,-5.925,0.103,0.019,0,0.107,0.36,77.927,4,7
Sunroof,Good Times Go,"Nicky Youre,hey daisy",6/9/2023,2025-03-21T21:22:14Z,,163025,82,0.768,10,-5.11,0.0401,0.352,0,0.15,0.842,131.443,4,10
Sunday Best,Where the Light Is,Surfaces,1/6/2019,2025-03-21T21:22:14Z,,158947,73,0.869,5,-5.984,0.0454,0.137,0,0.0746,0.738,112.003,4,7
Why Won't You Be My Girl?,Why Won't You Be My Girl?,William Hinson,8/4/2017,2025-03-21T21:22:14Z,,203256,25,0.525,11,-8.738,0.073,0.186,0,0.129,0.886,108.308,4,4
I Ain't Worried,I Ain’t Worried (Music From The Motion Picture Top Gun: Maverick),OneRepublic,5/13/2022,2025-03-21T21:22:14Z,soft pop,148485,82,0.704,0,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4,6
Starlight,Starlight,Kuwada,11/30/2018,2025-03-21T21:22:14Z,,184453,30,0.722,3,-3.88,0.133,0.252,9.79E-06,0.179,0.73,151.944,4,6
4AM,Songs of the SMP,Derivakat,2/26/2021,2025-03-21T21:22:14Z,,208644,47,0.528,2,-5.492,0.0398,0.804,0,0.216,0.363,82.686,4,9
GELATO,BLACK PONTIAC,"Floyd Fuji,Carneyval",10/22/2020,2025-03-21T21:22:14Z,,124405,47,0.517,11,-6.912,0.229,0.0833,0,0.115,0.422,88.604,4,12
Indigo,Head In The Clouds II,"88rising,NIKI",10/11/2019,2025-03-21T21:22:14Z,,173473,62,0.819,7,-5.612,0.0828,0.0959,1.89E-06,0.263,0.709,144.992,4,7
My Songs Know What You Did In The Dark (Light Em Up),Save Rock And Roll,Fall Out Boy,4/12/2013,2025-03-21T21:22:14Z,"emo,pop punk,emo pop",186826,76,0.557,9,-4.341,0.064,0.0271,3.32E-06,0.537,0.566,151.988,4,5
Stalemate,Stalemate,"love-sadKID,Mochi",8/4/2017,2025-03-21T21:22:14Z,,74572,35,0.65,6,-8.187,0.473,0.86,0,0.133,0.423,83.368,4,8
You Belong With Me (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,4/9/2021,2025-03-21T21:22:14Z,,231124,81,0.632,6,-4.856,0.0346,0.0623,0,0.0885,0.474,130.033,4,21
Dive,÷ (Deluxe),Ed Sheeran,3/3/2017,2025-03-21T21:22:14Z,soft pop,238440,73,0.761,4,-6.158,0.0399,0.355,0,0.0953,0.526,134.943,3,6
Like You Love Me,Citizen of Heaven,Tauren Wells,1/24/2020,2025-03-21T21:22:14Z,"christian,worship,christian pop,pop worship,ccm",210697,50,0.796,10,-4.721,0.0438,0.0386,0,0.1,0.931,111.004,4,8
Portals,Portals,Miro Mas,11/4/2022,2025-03-21T21:22:14Z,lo-fi,161025,30,0.538,4,-17.224,0.0422,0.909,0.932,0.0805,0.193,73.012,4,5
tartartar,wlcm to timbert,timbert,10/16/2020,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",123000,15,0.645,7,-12.157,0.0578,0.98,0.897,0.177,0.275,79.96,4,1
Violent Crimes,Feelin' Cute,<3BEAT,5/13/2022,2025-03-21T21:22:14Z,lo-fi,198666,40,0.635,11,-19.714,0.0609,0.885,0.88,0.139,0.169,90.005,4,6
Forget Me,Suncovers,owlh,2/24/2023,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",213673,41,0.764,1,-9.02,0.0544,0.396,0.927,0.222,0.353,97.991,4,10
restart,waves,owlh,1/1/2021,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",159860,29,0.621,0,-14.355,0.0364,0.844,0.841,0.0939,0.342,123.109,4,2
Intro,002 (other people's songs),lokash,7/1/2022,2025-03-21T21:22:14Z,lo-fi,132000,40,0.82,9,-15.076,0.0427,0.83,0.937,0.0979,0.37,91.04,4,5
Green Love,Trust Me (I´ve Changed),Timo Krantz,6/19/2020,2025-03-21T21:22:14Z,,117000,28,0.495,4,-12.083,0.0266,0.348,0.957,0.394,0.297,59.509,4,2
Passionfruit,Feelin' Cute,<3BEAT,5/13/2022,2025-03-21T21:22:14Z,lo-fi,242666,43,0.609,8,-14.12,0.131,0.608,0.866,0.544,0.556,179.966,4,8
2 A.M.,About Last Night,Yedai,9/16/2022,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",128108,17,0.666,8,-17.784,0.0425,0.912,0.911,0.0838,0.134,120.279,4,2
blueberries,daydreams,rosarummet,7/17/2020,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",167900,29,0.688,10,-14.829,0.0462,0.848,0.657,0.122,0.398,74.998,4,3
Blankets,Mind Fix,Yedai,11/27/2020,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",139583,28,0.557,10,-12.106,0.0312,0.798,0.913,0.15,0.345,180.201,4,1
Obsession,Jukebox,LAV8,1/1/2021,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",130000,31,0.705,7,-20.703,0.0642,0.314,0.849,0.085,0.18,74.989,4,3
Hold On,Covers Collection (Vol. 4),LAV8,6/17/2022,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",173479,40,0.644,4,-14.528,0.0747,0.41,0.878,0.217,0.361,135.03,4,3
eclipse,in the clouds,owlh,9/23/2022,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",164750,29,0.646,9,-18.911,0.0431,0.882,0.905,0.0961,0.473,129.991,4,1
cloudy apple,daydreams,rosarummet,7/17/2020,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",114788,31,0.712,7,-11.862,0.0501,0.649,0.839,0.389,0.144,80.027,4,2
Sunflower,Covers Collection,LAV8,3/12/2021,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",125666,40,0.523,11,-17.192,0.0403,0.57,0.95,0.132,0.0579,89.991,4,3
Feel It Still,002 (other people's songs),lokash,7/1/2022,2025-03-21T21:22:14Z,lo-fi,175874,40,0.706,6,-17.672,0.0533,0.976,0.914,0.0784,0.65,139.879,4,2
blinded,daydreams,rosarummet,7/17/2020,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",120040,28,0.576,8,-13.239,0.157,0.717,0.72,0.153,0.141,110.093,4,2
you broke me first,Suncovers,owlh,2/24/2023,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",189798,42,0.694,1,-12.401,0.0378,0.381,0.936,0.0864,0.35,124.007,4,7
Fly Me to the Moon,Covers Collection,LAV8,3/12/2021,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",112000,41,0.9,7,-12.564,0.0795,0.401,0.869,0.0756,0.507,135.002,4,2
I'm Yours,Covers Collection (Vol. 2),LAV8,10/1/2021,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",189774,41,0.647,5,-13.302,0.0555,0.909,0.804,0.104,0.319,154.895,4,13
Stay High,I've Seen You Somewhere Before,Miro Mas,5/13/2022,2025-03-21T21:22:14Z,lo-fi,191819,42,0.625,5,-14.315,0.0464,0.951,0.922,0.684,0.218,128.01,4,2
ambler,daydreams,rosarummet,7/17/2020,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",140946,29,0.567,7,-12.508,0.0337,0.753,0.236,0.413,0.0397,140.058,4,2
BADDER,that's how you make a villain - chapter 1,emlyn,11/17/2023,2025-03-21T21:22:14Z,,187453,48,0.593,11,-6.423,0.262,0.33,0,0.551,0.693,75.148,4,18
Summertime Sadness,Portals pt 2,Miro Mas,1/13/2023,2025-03-21T21:22:14Z,lo-fi,249999,44,0.752,10,-12.089,0.068,0.719,0.854,0.108,0.359,82.014,4,10
FLOWER,ME,JISOO,3/31/2023,2025-03-21T21:22:14Z,k-pop,173134,70,0.843,9,-7.669,0.036,0.0316,6.20E-06,0.0982,0.639,123.956,4,2
Hold On Tight,Hold On Tight,aespa,3/30/2023,2025-03-21T21:22:14Z,k-pop,149718,71,0.586,7,-6.331,0.283,0.0911,2.81E-06,0.235,0.265,119.8,4,1
하루살이,하루살이,"DEAN,SULLI,Rad Museum",11/9/2018,2025-03-21T21:22:14Z,"k-rap,k-pop",207112,56,0.726,10,-8.046,0.0794,0.566,8.14E-06,0.257,0.526,85.939,4,1
The Eve,THE WAR - The 4th Album,EXO,7/18/2017,2025-03-21T21:22:14Z,k-pop,176026,63,0.636,0,-5.352,0.0334,0.0223,0,0.293,0.516,135.104,4,2
Round and Around,Op.22 Y-Waltz : in Major,JO YURI,6/2/2022,2025-03-21T21:22:14Z,k-pop,79573,55,0.505,7,-3.58,0.134,0.538,0,0.476,0.952,200.091,3,1
Hurt,NewJeans 1st EP 'New Jeans',NewJeans,8/1/2022,2025-03-21T21:22:14Z,k-pop,177946,72,0.599,10,-6.511,0.0833,0.731,0,0.105,0.567,179.877,4,3
All Eyes On Me,ME,JISOO,3/31/2023,2025-03-21T21:22:14Z,k-pop,163522,65,0.775,8,-5.896,0.0384,0.0297,1.77E-05,0.0919,0.676,110.047,4,1
Promise,Promise,Jimin,12/31/2018,2025-03-21T21:22:14Z,k-pop,151011,66,0.692,2,-7.155,0.0433,0.83,5.57E-06,0.238,0.739,88.964,4,1
Growl,The 1st Album 'XOXO' (Repackage),EXO,8/5/2013,2025-03-21T21:22:14Z,k-pop,207053,64,0.681,11,-2.83,0.0603,0.145,0,0.556,0.876,89.993,4,2
Love Maze,Love Yourself 轉 'Tear',BTS,5/18/2018,2025-03-21T21:22:14Z,k-pop,221529,67,0.637,9,-4.652,0.0618,0.0483,0,0.0728,0.759,149.93,4,4
Somebody!,Somebody,"Loco,HWASA",7/25/2022,2025-03-21T21:22:14Z,"k-rap,k-pop",177413,51,0.719,7,-6.08,0.0335,0.318,0,0.123,0.766,104.985,4,1
Smart,EASY,LE SSERAFIM,2/19/2024,2025-03-21T21:22:14Z,k-pop,166384,69,0.799,1,-5.474,0.0465,0.115,0,0.0833,0.594,113.076,4,2
Off My Face,Justice,Justin Bieber,3/19/2021,2025-03-21T21:22:14Z,,156467,72,0.509,4,-8.68,0.0332,0.92,0,0.104,0.586,90.674,4,6
confidence in me,confidence in me,Rangga Jones,10/1/2021,2025-03-21T21:22:14Z,,162151,50,0.586,4,-8.519,0.0908,0.0874,0,0.0899,0.342,79.366,4,4
Flower,Flower,Johnny Stimson,11/19/2021,2025-03-21T21:22:14Z,,173230,54,0.486,0,-7.682,0.21,0.135,0,0.0989,0.5,196.78,3,2
Waiting For Love,I've Seen You Somewhere Before,Miro Mas,5/13/2022,2025-03-21T21:22:14Z,lo-fi,190440,39,0.739,9,-14.853,0.0516,0.941,0.913,0.0742,0.171,123.978,4,6
Better Now,My Name Is Spruce,Granlund,6/10/2022,2025-03-21T21:22:14Z,lo-fi,200000,42,0.668,10,-12.324,0.0529,0.903,0.927,0.11,0.515,144.006,4,8
Mood,001 (other people's songs),lokash,12/17/2021,2025-03-21T21:22:14Z,lo-fi,142620,43,0.7,10,-15.318,0.114,0.926,0.8,0.131,0.501,124.011,4,2
hot chocolate,daydreams,rosarummet,7/17/2020,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",134629,29,0.782,5,-11.879,0.0802,0.623,0.889,0.103,0.267,80.999,4,2
Circles,Feelin' Cute,<3BEAT,5/13/2022,2025-03-21T21:22:14Z,lo-fi,183000,39,0.271,11,-13.643,0.0856,0.793,0.915,0.377,0.268,172.275,3,4
swamp,swamp,timbert,9/4/2020,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",126548,18,0.652,11,-17.958,0.0411,0.904,0.944,0.119,0.144,122.987,4,2
My Mind & Me,Portals pt 2,Miro Mas,1/13/2023,2025-03-21T21:22:14Z,lo-fi,158685,43,0.871,9,-10.935,0.0738,0.852,0.898,0.0865,0.3,137.103,4,6
I Saw a Ghost,Portals,Miro Mas,11/4/2022,2025-03-21T21:22:14Z,lo-fi,133442,29,0.794,5,-11.798,0.356,0.82,0.925,0.093,0.212,82.064,4,3
Kiss Me More,001 (other people's songs),lokash,12/17/2021,2025-03-21T21:22:14Z,lo-fi,206869,39,0.658,5,-11.636,0.0331,0.711,0.875,0.212,0.526,114.985,4,4
Nora,Portals,Miro Mas,11/4/2022,2025-03-21T21:22:14Z,lo-fi,137872,29,0.809,8,-10.769,0.262,0.793,0.874,0.314,0.646,169.955,4,2
Thinkin Bout You,001 (other people's songs),lokash,12/17/2021,2025-03-21T21:22:14Z,lo-fi,176769,39,0.786,7,-15.63,0.0535,0.881,0.944,0.13,0.532,129.988,4,2
pardon,timbert,timbert,6/5/2020,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",119724,28,0.646,6,-20.868,0.0424,0.921,0.903,0.11,0.447,81.982,4,1
Trust Me (I´ve Changed),Trust Me (I´ve Changed),Timo Krantz,6/19/2020,2025-03-21T21:22:14Z,,114000,28,0.428,0,-15.306,0.0395,0.934,0.791,0.0863,0.237,119.797,4,3
Daisy,Botanic Garden,Variegata,1/13/2021,2025-03-21T21:22:14Z,lo-fi,142816,17,0.81,0,-19.948,0.0829,0.889,0.952,0.0955,0.384,148.953,4,2
Never Felt So Alone,Ends & Begins,Labrinth,4/28/2023,2025-03-21T21:22:14Z,,160166,70,0.436,5,-4.438,0.0533,0.499,0.000166,0.38,0.363,98.357,3,1
Strawberries & Cigarettes,Strawberries & Cigarettes,Troye Sivan,3/16/2018,2025-03-21T21:22:14Z,,201538,76,0.578,9,-8.676,0.0832,0.162,0,0.076,0.25,83.909,4,2
Californication,Covers Collection (Vol. 3),LAV8,4/29/2022,2025-03-21T21:22:14Z,"lo-fi,lo-fi beats",263059,45,0.659,8,-15.618,0.0966,0.51,0.9,0.112,0.558,170.016,4,3
Killing Me Softly With His Song,My Name Is Spruce,Granlund,6/10/2022,2025-03-21T21:22:14Z,lo-fi,297541,40,0.624,1,-16.238,0.0803,0.0354,0.855,0.102,0.25,174.065,4,7
Always,NEVER ENOUGH,Daniel Caesar,4/7/2023,2025-03-21T21:22:14Z,,225312,82,0.578,2,-8.202,0.0461,0.666,1.90E-06,0.106,0.199,135.86,4,1
Die For You,SMITHEREENS,Joji,11/4/2022,2025-03-21T21:22:14Z,,211666,76,0.474,8,-7.654,0.0487,0.373,0.136,0.295,0.148,147.837,4,20
Daylight,Lover,Taylor Swift,8/23/2019,2025-03-21T21:22:14Z,,293453,78,0.557,0,-9.602,0.0563,0.808,0.000173,0.0772,0.265,149.983,4,6
Shut Me Up,Good Times Go,Nicky Youre,6/9/2023,2025-03-21T21:22:14Z,,141218,56,0.619,5,-3.566,0.0498,0.00463,0,0.0347,0.578,186.002,4,1
Pano,Pano,Zack Tabudlo,12/6/2021,2025-03-21T21:22:14Z,"opm,harana,p-pop,kundiman,pinoy r&b,pinoy indie",254400,68,0.375,3,-7.018,0.0315,0.868,0.0145,0.191,0.415,174.839,3,10
Daydreamin',Yours Truly,Ariana Grande,1/1/2013,2025-03-21T21:22:14Z,pop,211293,67,0.675,7,-6.003,0.0317,0.234,0,0.561,0.322,114.051,3,8
Disaster,Superache,Conan Gray,6/24/2022,2025-03-21T21:22:14Z,,153096,61,0.614,0,-5.184,0.0926,0.0101,0,0.0832,0.605,171.09,4,6
Enchanted (Taylor's Version),Speak Now (Taylor's Version),Taylor Swift,7/7/2023,2025-03-21T21:22:14Z,,353253,78,0.52,8,-3.546,0.0269,0.016,0,0.165,0.227,81.949,4,10
Gorgeous,reputation,Taylor Swift,11/10/2017,2025-03-21T21:22:14Z,,209680,75,0.8,7,-6.684,0.135,0.0713,9.48E-06,0.213,0.451,92.027,4,12
Maroon,Midnights,Taylor Swift,10/21/2022,2025-03-21T21:22:14Z,,218270,72,0.655,7,-8.29,0.0349,0.0634,1.45E-06,0.0973,0.0384,108.058,4,15
I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Red (Taylor's Version),"Taylor Swift,Chris Stapleton",11/12/2021,2025-03-21T21:22:14Z,country,285106,69,0.391,0,-4.516,0.0495,0.167,0,0.183,0.473,149.654,3,25
Anti-Hero,Midnights,Taylor Swift,10/21/2022,2025-03-21T21:22:14Z,,200690,82,0.633,4,-6.645,0.062,0.121,2.62E-06,0.161,0.49,96.888,4,10
Red (Taylor's Version),Red (Taylor's Version),Taylor Swift,11/12/2021,2025-03-21T21:22:14Z,,223093,73,0.516,1,-4.908,0.0375,0.00108,1.62E-06,0.0761,0.408,125.047,4,12
Delicate,reputation,Taylor Swift,11/10/2017,2025-03-21T21:22:14Z,,232253,80,0.75,9,-10.178,0.0682,0.216,0.000357,0.0911,0.0499,95.045,4,15
End Game,reputation,"Taylor Swift,Ed Sheeran,Future",11/10/2017,2025-03-21T21:22:14Z,"soft pop,rap",244826,73,0.649,2,-6.237,0.0558,0.00845,0,0.108,0.151,159.073,4,11
We Are Never Ever Getting Back Together (Taylor's Version),Red (Taylor's Version),Taylor Swift,11/12/2021,2025-03-21T21:22:14Z,,193146,73,0.567,7,-6.139,0.175,0.0317,1.86E-06,0.0732,0.716,172.014,4,25
Blank Space (Taylor's Version),1989 (Taylor's Version),Taylor Swift,10/26/2023,2025-03-21T21:22:14Z,,231833,76,0.732,0,-5.469,0.0645,0.0901,0,0.331,0.71,96.035,4,2
...Ready For It?,reputation,Taylor Swift,11/10/2017,2025-03-21T21:22:14Z,,208186,79,0.613,2,-6.509,0.136,0.0527,0,0.197,0.417,160.015,4,7
22,Red (Deluxe Edition),Taylor Swift,10/22/2012,2025-03-21T21:22:14Z,,230133,52,0.658,7,-6.561,0.0378,0.00215,0.0013,0.0752,0.668,104.007,4,7
Ride,Making Steak,HYBS,9/1/2022,2025-03-21T21:22:14Z,,181622,69,0.757,5,-7.942,0.212,0.788,0.000986,0.0501,0.715,77.985,4,4
