Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3A4FRzgve9BjfKbvVXRIFO,"Sparkle - movie ver.","Your Name.","RADWIMPS",2016-08-24,537653,67,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime,j-pop,j-rock","EMI Records",0.372,0.426,11,-8.421,1,0.0339,0.687,0.00784,0.109,0.287,123.993,4
6IEqiEgTQn4FwE0seKXFZO,"Lovers","アンサーパレード","sumika",2016-05-25,250800,62,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"j-pop,anime,j-rock","murffin discs / NOiD",0.606,0.919,11,-2.024,1,0.0318,0.0657,0,0.297,0.766,114.474,4
4BvuZVf9KyBN3QiPfeI9hw,"crossing field","LANDSPACE","LiSA",2013-10-30,248946,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime,j-pop,j-rock","Aniplex Inc.",0.45,0.983,5,-2.246,1,0.282,0.0186,0,0.265,0.314,179.041,4
5H37zP5tQCneoCRJEMRcnV,"色彩","awake＆build","yama",2024-01-24,192920,60,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.581,0.921,7,-3.373,0,0.0736,0.153,0,0.254,0.856,117.045,4
5SuOikwiRyPMVoIQDJUgSV,"Comedy","Comedy","Gen Hoshino",2022-04-08,230666,63,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"j-pop,anime","Speedstar",0.676,0.461,1,-6.746,0,0.143,0.0322,0.00000101,0.358,0.715,87.917,4
31fN64zoCHnWmFmPVmiVJT,"センチメンタルクライシス","Assortrip","halca",2018,243960,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime,j-pop","Sony Music Labels Inc.",0.409,0.896,7,-2.535,1,0.105,0.0107,0.0018,0.127,0.577,167.127,4
5RtsmtLsEnwa96TEf56tJQ,"GIRI GIRI","GIRI GIRI","Masayuki Suzuki,すぅ",2022-04-15,258765,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime,j-pop,kayokyoku,city pop","Sony Music Labels Inc.",0.78,0.889,11,-4.053,1,0.0351,0.223,0,0.0484,0.961,127.993,4
5pz5S3ZqMPnd8or4IGUVho,"RED","RED","Survive Said The Prophet",2018-12-12,253893,47,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime,j-rock","Sony Music Labels Inc.",0.449,0.693,5,-4.592,1,0.0351,0.0165,0,0.302,0.423,107.997,4
6ilTR3RpLCAHDt3Z6YuQGx,"シンデレラ","シンデレラ","Cidergirl",2021-10-08,212310,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime,j-pop,j-rock,japanese indie","Universal Music LLC",0.572,0.955,7,-2.617,1,0.0626,0.0141,0,0.315,0.717,129.981,4
4cbGPWSbuKCNo9wNGiLevd,"色香水","CLOSET","Yoh kamiyama",2022-04-27,251186,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime,j-pop,japanese indie,j-rock","Sony Music Labels Inc.",0.615,0.84,7,-5.811,1,0.0274,0.0576,0.000135,0.229,0.738,147.984,4
6euwgOanJOzsBeZUDTbx29,"found & lost","s p a c e [ s ]","Survive Said The Prophet",2018-09-26,188960,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime,j-rock","Sony Music Labels Inc.",0.547,0.987,1,-3.71,0,0.0783,0.000133,0.000303,0.343,0.382,104.086,4
0ltIx8PLjtWoS9zn9PqsZW,"Hikare Inochi","Hikare Inochi","Kitri",2021-10-14,322146,40,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime","Nippon Columbia Co., Ltd./NIPPONOPHONE",0.592,0.769,2,-5.268,1,0.0311,0.319,0.00000466,0.137,0.385,102.033,4
0cSkn2l67csUljEy0EEBPn,"炎","炎","LiSA",2020-10-12,275000,60,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.477,0.685,2,-4.554,1,0.0325,0.105,0,0.277,0.308,152.04,4
0qMip0B2D4ePEjBJvAtYre,"紅蓮華","LEO-NiNE","LiSA",2020-10-14,237586,73,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.541,0.977,4,-2.828,0,0.157,0.00321,0.0000513,0.0796,0.263,134.938,4
5FS9KaSs34YFQtwOZKVgFh,"瞬き","TVアニメ「佐々木と宮野」オープニングテーマ「瞬き」","ミラクルチンパンジー",2022-01-26,240506,39,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"anime","Nippon Columbia Co., Ltd./NIPPONOPHONE",0.611,0.878,4,-4.683,1,0.0485,0.0332,0,0.0895,0.894,114.971,4
0IvlCZFHDCgeHqZJHO7ghW,"What You Need","What You Need","Ashley Sienna",2022-11-18,196470,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Partners Record Label",0.658,0.486,4,-5.371,0,0.0382,0.00751,0.00387,0.678,0.192,101.985,4
4XFwLmozZe73WYcryOwhoh,"Alive and Unwell","Alive and Unwell","Leah Kate",2022-10-28,121674,38,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Leah Kate /10K Projects / MDDN",0.645,0.859,1,-3.675,0,0.044,0.00113,0,0.257,0.791,99.961,4
1ZngTOTM9nWJZOnG3vWkUF,"GODDESS","EVERGREEN","PVRIS",2023-07-14,152133,51,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Hopeless Records",0.706,0.847,9,-4.671,1,0.0809,0.0143,0.00326,0.059,0.841,120.03,4
4Cl0IAqrNUW5mRtehI8kmi,"Nothing To Me","Nothing To Me","Jamisen",2023-01-18,170666,20,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","idk what to call my label",0.521,0.344,5,-7.725,1,0.0534,0.114,0.00000247,0.123,0.456,179.839,3
7bal8JfR3tSB9Qgf7wAGPL,"Girl Like Me","Girl Like Me","Dove Cameron",2022-12-09,149456,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Disruptor Records/Columbia",0.711,0.546,5,-8.134,0,0.0651,0.011,0,0.305,0.484,125.025,4
2YiQL9Aa4PmGF8oMFADzzA,"BANG BANG!","BANG BANG!","Nessa Barrett",2023-02-17,136387,47,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Warner Records",0.582,0.961,4,-5.365,0,0.183,0.00266,0.000608,0.19,0.393,174.995,4
6YufjjSqUweXdQHduL76zr,"Green Honda","Green Honda","BENEE",2023-02-08,166981,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Republic Records",0.733,0.71,6,-5.621,0,0.0467,0.00993,0,0.218,0.976,136.997,4
6mYp019ysNCRumcuf4ZNRc,"PREGAME","RUINED MY LIFE","NIKI DEMAR",2023-07-07,204213,26,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","NIKI DEMAR",0.565,0.831,11,-4.851,1,0.127,0.0222,0,0.25,0.478,172.019,4
2tKw9pdaR2paQyfDYLGrWo,"HAPPY EVER AFTER","HAPPY EVER AFTER","Neoni",2023-03-17,194400,35,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","ELEV8MUSIC",0.789,0.549,8,-5.66,1,0.0433,0.0271,0.00000196,0.0934,0.578,99.971,4
7yLfsctj9g0z2NB3v3IGcz,"feelings","feelings","EMELINE",2023-03-03,140598,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Capitol Records",0.693,0.789,11,-5.773,0,0.314,0.0322,0,0.353,0.783,95.042,4
5Ev5bb32kDL4Bdb2deG0G6,"Gorgeous Gorgeous Girls","Gorgeous Gorgeous Girls","Lilyisthatyou",2022-05-20,116909,41,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Warner Records",0.883,0.698,9,-6.47,0,0.0474,0.11,0.0000533,0.0799,0.684,127.024,4
43pulC9QdGwabXUtVHYnjY,"Not Another Rockstar","Not Another Rockstar","Maisie Peters",2022-10-07,149053,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Atlantic Records UK",0.658,0.815,3,-2.141,0,0.14,0.214,0.00000124,0.126,0.818,91.041,4
01RJQlTi0aR0syDcSFLzTv,"Lego Blocks","Lego Blocks","NERIAH",2022-05-27,159493,49,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","NERIAH Records",0.642,0.882,9,-2.263,1,0.135,0.156,0,0.0804,0.507,135.128,4
4yb8suVmTLxvSb8hT6EmT6,"this is how i learn to say no","this is how i learn to say no","EMELINE",2021-08-20,142965,55,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Capitol Records",0.378,0.587,10,-7.755,1,0.163,0.232,0,0.455,0.498,181.452,3
4MTPjzLzoi4HiR5fRAQ2Hx,"I Really F**ked It Up","I Really F**ked It Up","girli",2022-09-23,165746,53,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","AllPoints/Believe",0.619,0.673,10,-6.801,0,0.0506,0.055,0.00106,0.146,0.421,164.961,4
45fNZIKK6NYTLq5nNvTTyx,"Sad Ghost","Sad Ghost","ari hicks",2022-10-20,187590,22,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Antifragile Music",0.616,0.252,9,-10.735,0,0.0364,0.731,0.000256,0.113,0.319,147.976,4
2p9Ac0KQAUfOIXXWAxlzmM,"Paragraphs","Paragraphs","Luke Chiang",2019-10-18,233544,64,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Luke Chiang",0.51,0.361,2,-9.913,1,0.0576,0.827,0.00000801,0.28,0.208,73.354,4
3BajoSb3TjPbcOC873OjbD,"May I Ask","May I Ask","Luke Chiang,Alexis Kim",2019-04-01,230592,66,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Luke Chiang",0.716,0.369,2,-9.216,1,0.0468,0.353,0,0.0897,0.389,146.021,4
7F6PtLP6fJPVtA1FWVkl8K,"Shouldn't Be","Shouldn't Be","Luke Chiang",2019-05-01,210480,73,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Luke Chiang",0.647,0.294,6,-10.344,0,0.0312,0.728,0,0.123,0.323,124.999,3
5NF5TV9zGZ9QLKLf7Oq05T,"Used to Me","Used to Me","Luke Chiang",2019-06-11,179544,65,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Luke Chiang",0.797,0.512,5,-7.315,0,0.143,0.318,0.00000898,0.352,0.691,100.029,4
71nnhckUPfuphvyYJx6l01,"Home","Home","Luke Chiang",2019-09-13,170952,61,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Luke Chiang",0.808,0.331,0,-8.216,1,0.0439,0.254,0.0000161,0.13,0.418,93.006,4
2iYiLdsKRdSTHXQxIgZWF4,"SHUT UP","SHUT UP","Hayes Warner",2022-11-25,153343,31,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","92nd Ent",0.716,0.689,5,-5.677,1,0.0529,0.00852,0.000153,0.302,0.862,121.991,4
6ZTM2VyrkUT5Y8kQHUy9Yf,"OVER MY HEAD","OVER MY HEAD","Neoni",2023-01-13,138256,39,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","ELEV8MUSIC",0.798,0.598,9,-5.433,0,0.0921,0.0266,0,0.355,0.55,119.932,4
6QSR2OrZOICOXfFB5Wswt1,"Muddy Feet (feat. Sia)","Endless Summer Vacation","Miley Cyrus,Sia",2023-08-18,136946,54,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Columbia",0.548,0.779,7,-4.737,1,0.109,0.076,0.000494,0.19,0.524,172.083,4
5StQDoFQTDElQjMnfk8qIy,"Poison","Messy","Stevie Bill",2022-11-11,124000,39,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","+31 Records",0.681,0.608,2,-6.55,0,0.0373,0.0672,0.000798,0.129,0.47,119.881,4
3lSrMxJwwGawtXZflUa1iN,"20 Questions","20 Questions","Zolita",2022-09-21,179226,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Cult of Girls",0.657,0.739,2,-6.415,1,0.0507,0.00547,0,0.0817,0.743,139.924,4
2LQ3i7FKz0i2mrkcjWGeIg,"I Just Came To Dance","I Just Came To Dance","Mae Muller",2022-10-27,144950,33,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Capitol Records UK / EMI",0.868,0.704,2,-4.738,1,0.156,0.0925,0.0000654,0.0689,0.754,115.98,4
2sGCU9QbPOaHkavcFJdtCu,"ever fallen?","ever fallen?","Kate Peytavin",2022-12-16,168725,36,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Capitol Records",0.352,0.523,1,-7.304,0,0.0352,0.131,0.000011,0.127,0.151,100.008,3
75KHUxaMlmvSIYZnUMMLj9,"ZOMBIE","ZOMBIE","FLØRE",2023-01-20,193493,24,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Valeria Music",0.371,0.893,9,-3.94,1,0.0572,0.0162,0,0.213,0.473,74.406,4
5TOypkLxV6SDEIePb7lvox,"Maybe All the Rumours Are True","Maybe All the Rumours Are True","CATTY",2022-07-22,194549,32,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","CATTY",0.544,0.92,9,-2.642,0,0.235,0.0463,0,0.16,0.559,167.911,4
3YXaaylEvm4nVa7KbIB8w4,"Undone","Drawing Wings From The Light","Circe",2023-07-19,212547,15,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","underplay",0.506,0.595,8,-4.92,1,0.0283,0.00395,0.00259,0.372,0.153,131.025,4
0D5le1perOPiaFYmNak8Kp,"cynical","cynical","Bea Miller",2023-02-15,173950,31,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","gauche records",0.499,0.938,7,-4.57,1,0.148,0.00218,0.00000241,0.597,0.494,159.842,4
37vVp2sWHuuIBOSl1NswP6,"i'm yours","i'm yours","Isabel LaRosa",2022-10-28,145667,79,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Slumbo Labs/RCA Records",0.398,0.705,5,-7.07,0,0.0756,0.204,0.0000513,0.443,0.635,111.487,4
75hCdrSo0x1La6xUNGnvGv,"Devil Is A Woman","Devil Is A Woman","Cloudy June",2022-12-09,192491,45,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Columbia/IRRSINN Aufnahmen",0.682,0.751,10,-6.484,0,0.076,0.193,0.000208,0.142,0.615,92.062,4
749rod7GCmj0OVdumGfzVq,"STRUT","STRUT","EMELINE",2022-08-19,117727,62,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Capitol Records",0.842,0.715,11,-5.906,0,0.0696,0.0419,0.0000258,0.112,0.326,107.952,3
77o1HdXHm1hLd7Ebe9ygd0,"THAT BITCH","THAT BITCH","Bea Miller",2019-11-01,201101,62,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","Bea Miller",0.778,0.738,2,-2.164,1,0.218,0.0103,0,0.55,0.626,162.132,4
6yFuexjIGUagtt3fyLgJgb,"Broken","Broken","AViVA,The Tech Thieves",2022-02-11,182758,33,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"nightcore","AViVA & The Tech Thieves",0.729,0.633,3,-4.306,0,0.0852,0.371,0,0.0868,0.832,77.513,4
0jSccBRnhNU4KtACMQPvco,"Mikrokosmos","MAP OF THE SOUL : PERSONA","BTS",2019-04-12,224225,68,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"k-pop","BIGHIT MUSIC",0.579,0.858,8,-5.212,1,0.114,0.125,0,0.0502,0.475,174.043,3
58ijtNiLXPW6d24WmoMCAP,"Lately","Nostalgia Pack","Forrest Frank,Forrest.",2023-05-26,207017,50,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"christian hip hop,christian pop,pop worship,christian,worship,gospel r&b","Forrest Frank Music Inc. / 10K Projects",0.714,0.633,0,-4.069,1,0.181,0.227,0.0000173,0.276,0.869,160.02,4
1c020GsIldzCg0PQNq7T9b,"Dream Girl","Chapter One","Anderson Rocio",2022-11-18,141797,12,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"","AndersonRocio Music",0.43,0.689,6,-7.137,0,0.182,0.0431,0,0.365,0.347,181.972,4
1G2tlG3tA7uBH5izFZpaGX,"Unholy (feat. Kim Petras) - Nova Twins Remix","Unholy (feat. Kim Petras) [Nova Twins Remix]","Sam Smith,Kim Petras,Nova Twins",2022-12-09,177800,36,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"soft pop","Capitol Records UK / EMI",0.618,0.91,2,-4.309,1,0.052,0.00624,0.00044,0.411,0.391,131.031,4
6aKmBBQbxGwngRdXQiuocE,"Imagine","I've Seen You Somewhere Before","Miro Mas",2022-05-13,165269,37,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi","BeatTape",0.739,0.1,8,-17.196,1,0.0542,0.947,0.933,0.123,0.363,126.072,4
59PNvvlcEnDOwbNZlQnU0b,"Peaches","001 (other people's songs)","lokash",2021-12-17,170487,40,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi","BeatTape",0.714,0.376,0,-12.742,1,0.0676,0.458,0.865,0.0973,0.192,163.804,4
68ywgC593GMnmYFiEEdiGM,"Can't Help Falling in Love","Feelin' Cute","<3BEAT",2022-05-13,223014,43,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi","BeatTape",0.507,0.184,2,-17.482,1,0.0287,0.955,0.904,0.0876,0.145,68.001,4
6u4ZSORwYzMIgLNxVaSnIv,"Secrets","Midnight Chat","Yedai",2021-08-20,132999,17,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi,lo-fi beats","BeatTape",0.812,0.289,2,-13.667,1,0.0586,0.735,0.621,0.268,0.219,120.009,4
1CYvZwM5c7PlYLCaGNSUmY,"Red Bottom Sky","I've Seen You Somewhere Before","Miro Mas",2022-05-13,212720,39,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi","BeatTape",0.584,0.275,5,-16.245,1,0.292,0.965,0.824,0.125,0.345,119.612,4
2D99Uy5lyGomFpbPxvvDSx,"Purple Rain","Portals pt 2","Miro Mas",2023-01-13,241529,41,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi","BeatTape",0.63,0.243,6,-17.753,1,0.0614,0.819,0.92,0.11,0.152,97.959,4
45KcNtFPkHTJDewKu7CHWN,"Stay","I've Seen You Somewhere Before","Miro Mas",2022-05-13,182500,40,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi","BeatTape",0.77,0.298,1,-15.219,1,0.067,0.892,0.917,0.13,0.381,133.983,4
3CzBTb706y2XskRuIioPGQ,"Jealous","Covers Collection (Vol. 3)","LAV8",2022-04-29,244543,44,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi,lo-fi beats","BeatTape",0.708,0.281,0,-16.025,1,0.122,0.569,0.892,0.116,0.641,150.01,4
52aezt59mUrxPTBvPtGiED,"sex money feelings die","My Name Is Spruce","Granlund",2022-06-10,173985,39,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi","BeatTape",0.792,0.301,5,-14.304,0,0.0416,0.272,0.893,0.0989,0.107,114.991,3
3Siz2aFkAy4RabFZUgIh2b,"(Sittin' On) the Dock of the Bay","Covers Collection (Vol. 2)","LAV8",2021-10-01,132989,40,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi,lo-fi beats","BeatTape",0.833,0.373,0,-13.174,1,0.583,0.424,0.857,0.0836,0.274,194.138,4
1r9uIhxkwMmhYKAzOxidnH,"Ain't No Sunshine","Covers Collection (Vol. 2)","LAV8",2021-10-01,154666,41,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi,lo-fi beats","BeatTape",0.711,0.359,2,-12.6,0,0.0949,0.637,0.502,0.109,0.604,89.958,4
5kFhcbmdoRVKO2st1dvoPG,"I Want It That Way","Covers Collection (Vol. 4)","LAV8",2022-06-17,214201,44,l3jqesl78ql7blc0lmkq6j85d,2025-03-21T21:22:13Z,"lo-fi,lo-fi beats","BeatTape",0.516,0.397,1,-16.86,0,0.0461,0.348,0.82,0.123,0.162,179.997,4
